,frequency
Let,1
s,2
see,1
what,1
been,2
going,3
on,4
lately,1
Chris,2
and,3
Lindsay,2
are,1
getting,1
married,1
this,2
fall,1
Definitely,1
congratulations,1
to,7
them,1
I,14
am,3
the,2
best,2
man,1
so,3
that,2
means,1
should,1
get,1
started,1
writing,1
toast,1
ve,2
friends,1
with,2
since,1
1992,1
known,1
for,1
years,1
will,1
have,3
lots,1
of,2
material,1
which,1
work,2
My,1
knee,1
is,3
slowly,1
healing,1
No,1
longer,2
do,2
need,2
wear,1
my,1
brace,1
daily,1
just,1
when,1
exercising,1
no,1
limp,1
around,1
full,1
range,1
motion,1
supposed,1
go,1
snowboarding,1
weekend,1
but,2
not,1
happen,1
If,1
really,1
want,1
heal,1
time,1
more,1
physical,1
therapy,1
There,1
some,1
political,1
crap,1
at,1
can,1
t,1
say,1
much,1
yet,1
still,1
a,1
job,1
okay,1
