,frequency
Posting,1
from,1
Netscape,1
6,1
in,2
Linux,1
Why,1
oh,1
why,1
couldn,1
t,1
I,3
have,1
found,1
urlLink,1
NEdit,1
sooner,1
For,1
programming,1
this,2
application,1
is,3
a,2
dream,1
It,1
has,1
built,1
syntax,1
highlighting,1
different,1
elements,1
of,3
your,1
code,1
get,1
colored,1
differently,1
and,3
smart,1
indenting,2
Smart,1
seems,1
to,1
be,2
working,1
perfectly,1
even,1
though,1
it,2
touted,1
as,1
being,1
experimental,1
place,2
an,1
open,1
bracket,2
the,2
next,1
line,2
will,1
indented,1
close,1
current,1
moves,1
back,1
3,1
spaces,1
Perfect,1
On,1
top,1
all,1
free,1
