,frequency
D,1
oh,1
I,5
forgot,1
to,9
tell,1
you,2
why,1
all,2
of,7
my,2
projects,1
have,1
been,1
aborted,1
am,1
resodding,1
parent,1
s,2
front,1
lawn,5
It,1
a,5
fireball,1
fun,1
assure,1
Here,1
is,3
little,1
list,1
whipped,1
up,1
the,9
steps,1
need,1
take,1
properly,1
resod,1
reseed,1
actually,1
Remove,2
old,1
turf,1
Test,1
composition,2
soil,6
Add,2
amendments,1
correct,1
fertilizer,1
and,1
till,1
6,1
inches,3
Level,1
1,1
2,3
degree,1
grade,1
Water,3
for,1
weeks,1
allow,1
weed,1
seeds,1
germinate,1
weeds,1
with,2
Round,1
Up,1
Lightly,3
rake,2
top,1
Spread,1
seed,3
equally,1
in,1
two,1
passes,1
second,1
at,1
90,1
degrees,1
first,1
fresh,2
roll,1
Apply,1
light,1
layer,1
mulch,1
lightly,1
5,1
10,1
minutes,2
twice,1
daily,2
until,2
height,2
inch,1
deeper,1
15,1
20,1
once,1
3,1
Mow,1
sharp,1
bladed,1
bagging,1
mower,1
