,frequency
I,1
remember,1
discussing,1
the,4
futility,1
of,3
regrowing,1
neurons,2
in,2
my,2
Neurobiology,1
class,1
first,1
semester,1
sophomore,1
year,1
It,1
was,1
decided,1
that,3
even,1
if,1
new,1
cells,2
could,1
be,2
transplanted,1
and,1
they,1
would,3
grow,1
neural,1
net,1
so,1
complex,1
never,1
fully,1
integrate,1
themselves,1
The,2
University,1
Pittsburgh,1
Medical,1
Center,1
Pennsylvania,1
has,1
made,1
an,1
attempt,1
at,1
this,1
experiment,1
urlLink,1
results,1
show,1
helped,1
stroke,1
victims,1
regain,1
motor,1
control,1
A,1
very,1
promising,1
step,1
indeed,1
