,frequency
Once,1
again,1
I,2
m,1
using,1
this,1
site,1
to,3
store,1
infomation,1
would,1
otherwise,1
forget,1
In,1
a,8
Slashdot,1
article,1
about,1
air,2
filtration,1
someone,1
urlLink,1
posted,1
very,1
inexpensive,1
way,1
filter,2
whole,1
room,4
Just,1
attach,1
some,1
polyester,1
material,1
the,1
poster,1
suggested,1
1,1
thick,1
Blue,1
Tint,1
large,1
box,1
fan,2
Seems,1
simple,1
enough,1
especially,1
in,1
with,1
generous,1
amount,1
of,1
ambient,1
noise,1
read,1
server,1
or,1
my,1
since,1
it,1
has,1
two,1
loud,1
computers,1
and,1
already,1
