,frequency
urlLink,1
AutoWeek,1
Car,1
News,1
Mitsubishi,1
trimmed,1
146,1
pounds,1
of,3
nonessential,1
items,2
from,1
its,1
already,1
stellar,1
Lancer,1
Evolution,1
for,2
even,2
more,1
performance,1
Those,1
include,1
the,5
wing,1
HID,1
lights,2
replaced,1
with,1
halogens,1
rear,2
wiper,1
air,1
conditioning,1
ABS,1
power,1
motors,1
windows,1
doors,1
locks,1
and,3
side,1
mirrors,2
entire,1
audio,1
system,1
trim,1
in,1
trunk,1
vanity,1
assist,1
grips,1
map,1
lots,1
sound,1
deadening,1
material,1
that,3
little,1
piece,1
leather,1
wrapping,1
goes,1
around,1
parking,1
brake,1
lever,1
All,1
removed,1
it,1
s,1
only,1
3,1
000,1
cheaper,1
I,1
ll,1
pass,1
