,frequency
Looking,2
for,2
a,5
new,4
computer,2
very,3
small,1
The,2
urlLink,3
Espresso,2
PC,2
is,4
about,2
the,7
size,2
of,5
large,1
graphing,1
calculator,1
I,1
would,1
be,2
afraid,1
losing,1
that,1
thing,1
cost,1
prohibitive,1
since,1
it,2
uses,2
mostly,1
notebook,1
parts,2
Less,1
expensive,1
but,2
much,2
larger,1
BookPC,1
This,1
normal,1
in,1
footprint,1
phonebook,1
Neither,1
these,1
systems,1
are,1
upgradeable,1
Cannot,1
upgrade,1
anything,1
on,1
cannot,1
put,1
any,1
cards,1
into,1
Book,1
neither,1
popular,1
iMac,1
Got,1
to,1
install,1
one,1
DV,1
models,1
yesterday,1
and,1
could,1
not,1
easier,1
