,frequency
Answer,1
these,1
using,1
the,4
lyrics,2
of,6
just,3
ONE,1
band,2
Band,1
Bad,1
Religion,1
not,2
my,2
favorite,1
anymore,1
but,2
they,2
have,1
some,1
good,3
Are,1
you,7
male,1
or,1
female,1
there,1
s,3
a,7
boy,1
who,1
seems,1
so,1
lost,1
in,2
his,1
joy,1
Describe,4
yourself,2
modern,1
man,2
pathetic,1
example,1
earth,1
organic,1
heritage,1
How,2
do,4
feel,2
about,2
His,1
opinions,1
are,1
determined,1
by,2
status,1
quo,1
i,7
m,2
glad,1
gorbachev,1
cause,1
d,1
wiggle,1
all,1
night,1
like,1
jelly,1
pot,1
your,2
girlfriend,1
boyfriend,1
deep,1
inspiration,1
on,2
warm,1
summer,1
day,1
What,1
would,1
rather,1
be,2
doing,1
every,1
time,1
look,1
at,1
want,2
to,2
it,2
can,1
clench,1
fist,1
right,1
through,1
get,1
off,1
where,1
live,1
three,1
thousand,1
miles,1
wilderness,1
overcome,1
flow,1
lonely,1
restitution,1
pavement,1
pomp,1
and,2
show,1
how,1
love,1
offer,1
me,1
eternity,1
Share,1
few,1
words,1
wisdom,1
don,1
t,1
henchman,1
stand,1
laurels,1
what,1
no,1
one,1
else,1
does,1
praise,1
other,1
men,1
for,1
sake,1
