,frequency
Disclaimer,1
For,2
no,2
real,1
reason,2
I,8
have,1
always,3
disliked,1
Walmart,10
Maybe,3
it,5
was,6
because,3
for,4
the,6
longest,1
time,2
there,1
were,1
Walmarts,1
nearby,1
either,1
my,3
hometown,1
of,4
Livonia,1
MI,2
or,2
college,1
town,1
Ann,1
Arbor,1
That,1
has,1
since,1
changed,1
with,3
stores,1
in,2
near,1
both,1
cities,1
had,3
a,6
southern,1
poor,1
slant,1
to,10
we,1
similar,1
store,1
Meijer,1
s,1
our,1
area,1
and,7
pledging,1
local,1
allegiance,1
whatever,1
never,1
liked,1
ve,1
heard,1
that,4
an,3
evil,2
company,4
From,2
details,2
like,1
hiring,1
illegal,1
aliens,1
stock,1
cleaning,1
work,1
treating,1
regular,1
employees,1
poorly,1
pushing,1
around,2
suppliers,4
comments,1
swirled,1
painted,1
dirty,1
portrait,1
When,1
back,1
working,1
at,1
Daily,1
Scott,1
as,4
manager,1
he,2
spoke,1
being,3
worse,1
than,1
other,1
knew,1
He,1
facts,1
from,2
reputible,1
sources,1
though,1
activist,1
used,1
them,1
properly,1
Now,1
having,1
read,1
this,1
urlLink,1
article,1
fastcompany,1
com,1
m,1
starting,1
see,1
about,2
how,1
interacts,1
first,1
glance,1
does,1
seem,1
overbearing,1
monopolistic,1
At,1
same,1
isn,1
t,4
what,1
capitalism,1
is,2
all,1
A,1
mostly,1
free,1
market,1
companies,1
do,2
they,1
please,1
doesn,1
force,1
smaller,1
cut,1
costs,1
just,1
such,1
large,1
successful,2
small,1
need,1
be,1
up,1
standards,1
won,1
go,1
so,1
far,1
condone,1
their,2
practices,1
agree,1
needs,1
improve,1
human,1
rights,1
issues,1
but,1
don,1
fault,1
