,frequency
I,11
m,2
looking,2
for,6
a,10
used,3
car,7
No,1
even,1
with,3
all,2
of,7
the,5
problems,1
Focus,1
which,1
ve,2
since,2
named,1
Sanchez,2
was,1
made,1
in,2
Mexico,1
and,1
now,1
can,3
make,1
sorts,1
Dirty,1
jokes,1
am,1
not,2
thinking,1
replacing,1
it,4
actually,1
an,3
old,1
manual,2
so,3
that,1
get,3
better,1
MT,1
before,1
real,1
figure,1
why,1
spend,1
upwards,2
2,2
000,1
on,3
practice,1
driving,1
then,1
sell,1
off,1
1,2
500,1
rather,1
than,1
spending,1
200,1
clutch,1
replacement,1
new,1
There,1
is,1
parking,1
lot,1
block,1
away,1
from,1
my,1
apartment,1
where,1
space,1
only,1
50,1
month,1
will,1
put,1
least,1
amount,1
insurance,1
shouldn,1
t,1
be,1
too,1
expensive,1
proposition,1
Here,1
are,1
cars,1
shown,1
interest,1
far,1
urlLink,3
1995,1
Saturn,1
SL,1
1989,1
Honda,2
Civic,1
1987,1
Accord,1
