,frequency
It,1
looks,1
like,1
the,7
urlLink,1
second,1
expansion,1
for,1
Neverwinter,1
Nights,1
is,1
going,1
to,4
finally,1
resolve,1
some,1
serious,1
issues,2
with,2
game,2
especially,1
Chris,1
has,1
Lack,1
of,2
a,2
kensei,1
New,2
prestige,1
class,1
weapon,1
master,1
Inability,1
see,1
much,1
playing,1
field,1
Unlocked,1
camera,1
meaning,1
you,1
can,1
swing,1
view,1
around,2
just,1
about,1
anywhere,1
in,1
hemisphere,1
above,1
floor,1
character,2
Boring,1
henchmen,2
scripting,1
elements,1
including,1
romance,1
Two,1
party,1
maximum,1
Ability,1
bring,1
along,1
two,1
