,frequency
Well,1
it,1
s,2
official,1
I,5
m,1
coming,1
back,4
to,12
Detroit,7
twice,1
in,4
the,5
span,1
of,1
about,1
two,1
weeks,1
will,3
be,3
flying,3
into,1
just,1
so,1
can,1
turn,1
around,1
and,2
drive,1
Chicago,2
don,1
t,1
ask,1
for,3
New,1
Year,1
Eve,1
After,1
festivities,1
driving,1
see,2
family,1
friends,1
a,2
few,1
days,1
before,1
Seattle,3
A,1
week,1
later,1
out,1
long,1
weekend,1
attend,1
urlLink,1
auto,1
show,1
Here,1
are,1
details,1
Trip,2
1,1
31,2
Dec,2
2003,6
9,1
25,1
AM,2
EST,6
Arrive,2
2,2
00,3
PM,4
Drive,2
01,1
Jan,4
5,3
04,1
Fly,2
16,1
30,2
19,1
7,1
So,1
everyone,1
SE,1
MI,1
area,1
if,1
you,2
want,1
me,1
better,1
call,1
dibs,1
now,1
