,frequency
Geek,1
humor,1
in,6
reference,1
to,6
anti,1
gravity,1
curtesy,1
of,5
urlLink,1
Slashdot,1
Since,1
we,2
all,1
know,1
that,3
1,1
Cats,1
always,1
land,3
on,4
their,1
feet,2
and,8
2,1
A,1
buttered,3
slice,2
bread,2
will,3
undoubtedly,1
the,18
carpet,1
butter,1
side,1
down,1
could,1
strap,2
said,2
onto,1
cats,1
back,2
then,2
drop,1
whole,1
thing,1
floor,5
Retort,1
This,1
fails,1
both,4
under,1
quantum,2
physics,2
general,1
relativity,1
Under,1
interperetation,1
since,1
cat,7
s,2
toast,4
are,2
equally,2
likely,2
enters,1
a,7
superposition,1
where,1
simultaneously,1
until,1
it,2
is,4
observed,1
at,3
which,1
point,1
radioactive,1
particle,1
decays,1
skinned,1
number,1
simultaneous,1
yet,1
distinct,1
ways,1
Relativity,1
predicts,1
intense,1
attraction,1
fact,1
bend,1
space,1
time,1
such,1
way,1
actually,1
contact,1
with,1
If,1
black,1
variety,1
thus,2
cross,1
its,2
own,1
path,1
generate,1
singularity,1
vanish,1
puff,1
logic,1
The,1
debate,1
continues,1
as,1
attempts,1
experimental,1
verification,1
have,2
far,1
failed,1
Dr,1
Kibble,1
Princeton,1
IAS,1
Look,1
YOU,1
ever,1
tried,1
hold,1
still,1
some,1
friggin,1
TOAST,1
