,frequency
Another,1
good,1
workout,1
followed,1
by,1
consuming,1
way,1
too,1
much,1
damned,1
food,1
The,1
last,1
time,1
I,3
did,1
this,1
ate,1
a,6
bowl,2
of,5
tomato,2
rice,2
soup,2
ham,1
and,4
swiss,1
on,1
sourdough,1
granola,1
bar,1
yogurt,1
two,2
oranges,2
Today,1
was,1
another,1
veggie,1
burger,1
urlLink,1
three,1
pieces,1
cheesy,1
bread,1
huge,1
bag,1
pretzels,1
For,1
lunch,1
am,1
glad,1
that,1
my,1
goal,1
working,1
out,1
is,1
better,1
physical,1
fitness,1
health,1
not,1
overall,1
weight,1
loss,1
