,frequency
Sent,1
by,2
Jamie,1
no,1
surprise,1
there,1
PICK,1
UP,1
LINES,1
THAT,1
MAY,1
GET,1
YOU,1
HURT,1
1,1
If,3
you,10
and,6
I,16
were,1
squirrels,1
could,3
bust,1
a,5
nut,1
in,3
your,10
hole,1
2,1
d,2
like,5
to,6
wrap,1
legs,1
around,1
my,1
head,1
wear,1
feed,1
bag,1
3,1
it,3
s,2
true,1
that,4
we,3
are,5
what,1
eat,3
be,2
morning,1
4,1
How,2
do,1
eggs,1
poached,1
scrambled,1
or,2
fertilized,1
5,1
was,3
about,2
go,3
masturbate,1
needed,1
name,1
with,1
face,1
6,1
You,3
so,1
fine,1
shit,1
just,2
see,1
where,1
came,1
from,2
7,1
My,1
love,2
for,1
is,1
diarrhea,1
can,1
t,3
hold,2
8,1
Roses,1
red,1
Violets,1
blue,1
spaghetti,1
Let,1
f,1
k,1
9,1
Is,1
keg,1
pants,1
Cause,1
would,1
tap,1
ass,1
10,1
right,1
leg,2
Thanksgiving,1
left,1
Christmas,1
meet,1
between,1
the,3
holidays,1
11,1
remind,1
me,1
of,1
championship,1
bass,1
don,1
know,1
whether,1
mount,1
12,1
Your,1
parents,1
must,1
retarded,1
because,1
special,1
13,1
Could,1
touch,1
belly,1
button,1
inside,1
14,1
m,1
not,1
too,1
good,1
at,1
algebra,1
but,1
doesn,1
U,1
69,1
15,1
play,1
lion,2
tamer,1
mouth,1
open,1
ll,1
give,1
meat,1
