,frequency
Mmm,1
mmm,1
nothing,1
like,5
a,16
good,1
one,5
month,2
hiatus,1
to,29
get,3
the,38
not,5
so,8
creative,1
juices,1
flowing,1
Where,1
start,2
Well,1
obviously,1
I,48
started,1
working,2
at,1
Microsoft,1
The,6
move,1
out,3
was,7
emotional,1
if,3
uneventful,1
flight,1
went,1
fine,3
got,5
my,11
long,1
rental,1
car,5
just,4
and,12
into,2
new,2
temporary,1
apartment,3
Jenn,1
gratiously,1
gave,1
me,1
Gamecube,1
before,4
left,1
That,1
worked,1
perfectly,1
because,4
all,6
of,17
stuff,2
had,3
already,4
been,1
packed,2
be,7
shipped,2
Seattle,1
area,5
take,3
GC,2
on,5
plane,1
If,2
it,7
wasn,1
t,10
for,8
TV,1
probably,1
would,2
have,8
died,1
boredom,1
those,3
first,4
four,1
days,4
Imagine,1
being,2
in,15
without,2
99,1
your,2
belongings,1
city,2
where,1
you,7
don,4
know,1
anyone,2
It,3
worse,1
than,2
can,7
describe,1
Yeah,1
cried,1
off,1
few,4
There,2
are,7
many,2
people,4
back,1
SE,1
MI,1
that,11
miss,2
Once,1
through,2
life,1
improved,1
routine,1
waking,1
up,3
early,2
going,2
bed,1
prepare,1
myself,2
work,5
drove,1
around,5
town,1
getting,1
used,2
One,1
big,2
thing,2
ve,4
noticed,1
is,13
marked,1
difference,1
driving,1
patterns,1
Five,1
over,1
speed,2
limit,2
most,2
seen,1
someone,1
radar,1
detector,1
do,4
Most,1
drive,1
slower,1
This,1
could,1
everyone,2
traffic,2
swear,1
god,1
has,3
some,1
worst,1
US,1
surrounded,1
by,1
water,1
mountains,1
highways,2
as,2
plentiful,1
possible,2
s,3
also,4
difficult,1
widen,1
any,1
existing,1
simply,2
too,1
cars,1
They,2
HOV,2
carpool,1
lanes,1
but,2
seems,1
very,1
advantage,2
them,2
think,2
might,2
carpooling,1
no,2
else,1
Some,1
ramps,1
metered,1
meaning,1
there,3
light,1
will,6
allow,2
only,1
every,1
seconds,1
open,1
access,1
lane,1
decided,1
change,2
choice,1
What,1
fun,1
urlLink,1
sports,1
substantial,1
commute,1
gas,1
mileage,1
concern,1
haven,2
chosen,1
live,1
let,1
alone,1
an,1
Lots,1
next,3
couple,1
weeks,3
As,1
job,2
itself,1
m,4
really,1
sure,1
how,1
much,2
say,1
better,2
understanding,1
what,3
actually,1
doing,2
though,1
From,1
tell,2
bug,1
wrangler,1
Basically,2
help,1
developers,1
testers,1
eliminate,1
bugs,1
from,4
released,1
products,1
Hotfix,1
updates,1
service,1
packs,1
Also,1
title,1
changed,2
past,1
two,4
Program,1
Manager,1
Critical,1
Response,1
Team,1
Mobile,3
Devices,3
Product,2
Group,2
MDD,1
Division,1
MDPG,2
told,2
this,3
common,1
occurance,1
stock,1
business,1
cards,1
since,2
they,3
date,1
phone,1
number,2
or,1
office,4
supposed,1
entire,1
group,1
shuffled,1
coordinate,1
smaller,1
groups,1
CRT,1
about,2
yeah,1
set,1
hours,5
time,2
meetings,1
done,1
whatever,1
want,1
Because,1
mentality,1
need,2
12,1
day,4
look,2
productive,1
Monday,1
boss,1
leaving,1
when,1
finished,2
He,1
said,1
okay,1
Today,1
second,1
ended,1
staying,1
11,1
7,1
30,4
AM,1
which,1
2,1
5,2
gets,2
When,1
4,2
PM,3
rolled,1
didn,1
right,2
leave,2
still,2
go,1
dealership,2
tomorrow,1
minutes,1
away,1
care,1
looks,1
hard,1
given,1
simple,1
list,1
well,1
far,1
Anyway,1
now,1
company,1
issued,1
laptop,1
computers,1
home,1
yet,1
resorted,1
checking,1
Umich,1
mail,1
local,1
library,1
Hopefully,1
rectified,1
soon,1
