,frequency
I,6
might,2
be,1
selling,1
my,2
laptop,3
soon,1
Thanks,1
but,1
already,1
have,2
a,5
buyer,1
Should,1
drop,1
2,1
large,1
and,2
get,2
new,1
Dell,1
Even,1
with,1
the,2
money,1
will,1
for,4
old,1
that,3
is,1
still,1
paycheck,1
half,1
Here,1
are,1
requirements,1
used,1
Pentium,1
III,1
thus,1
450MHz,1
or,2
better,1
256,1
megs,1
of,1
ram,1
5,1
gig,1
hard,1
drive,2
14,1
larger,1
LCD,1
screen,1
supports,1
at,1
least,1
1024x768,1
DVD,1
10,1
100,1
network,1
port,1
A,1
working,1
battery,1
All,1
under,1
750,1
If,1
something,2
like,1
shows,1
up,1
on,1
eBay,1
am,2
all,1
set,1
urlLink,1
These,1
guys,1
just,1
looking,1
