,frequency
Not,1
sure,4
who,1
is,3
the,61
original,1
source,1
of,21
this,6
so,12
i,22
m,8
waiting,2
for,7
bus,11
at,12
cc,1
little,2
to,28
go,2
north,4
campus,2
and,32
girl,18
walks,1
up,4
stands,1
next,1
me,7
she,17
s,7
hot,5
by,5
way,1
wearing,2
a,20
tri,1
delt,1
sweatshirt,11
after,2
was,17
done,2
thinking,1
about,17
how,5
realize,2
that,17
an,9
idiot,2
because,3
my,3
winter,1
fucking,1
coat,1
am,1
still,2
cold,3
standing,1
outside,2
in,22
nothing,1
more,2
than,1
well,4
ve,1
probably,1
never,1
been,2
right,3
anything,2
life,1
when,6
coming,1
sees,1
one,3
her,13
friends,1
had,9
be,4
sorority,1
if,2
not,3
tridelt,1
due,1
black,9
fuck,2
pants,1
down,2
face,2
jacket,1
wool,1
hat,1
framed,1
glasses,1
also,1
sandals,1
on,12
yes,1
it,19
as,1
get,2
they,2
sit,2
front,4
which,4
nice,1
remember,3
re,2
both,1
really,6
paying,2
attention,2
particular,1
mostly,1
contemplating,1
much,4
sucks,1
going,2
class,2
don,4
t,13
need,1
anyway,3
catches,1
off,2
guard,1
bit,3
what,3
two,2
girls,4
are,5
talking,5
hard,4
boiled,3
eggs,4
just,10
weird,1
all,9
listening,1
bitch,1
roommate,1
will,1
boil,1
fridge,1
use,2
salads,1
once,1
then,2
keep,1
them,7
egg,9
carton,1
wants,1
god,1
only,4
know,2
purpose,1
certainly,1
wasn,3
eat,1
unless,1
planning,1
inducing,1
vomiting,1
afterwards,1
cracks,1
open,1
find,1
raw,2
where,1
starts,3
entertaining,1
engineers,7
now,6
1,1
o,1
clock,1
there,3
were,1
lot,1
non,2
engineering,1
students,1
headed,1
back,1
bursley,1
thus,1
half,1
keeping,1
eye,2
chicks,2
you,13
see,1
come,1
across,1
we,8
encounter,1
tend,1
kind,1
stare,1
says,5
rather,1
loudly,1
why,2
unboil,6
already,1
figured,1
out,3
but,4
rest,2
must,1
have,3
too,1
engrossed,1
staring,2
think,2
line,1
unboiling,1
engineer,1
chokes,1
his,1
jimmy,1
john,1
while,4
others,1
stares,1
turn,1
from,2
awe,1
amazement,1
shock,1
stupidity,1
funny,2
actually,1
notices,2
everyone,3
point,1
gets,2
freaked,1
something,2
like,1
can,6
dumb,1
boyfriend,3
told,1
ll,1
spare,1
story,1
basically,1
involved,1
practical,1
joke,1
played,1
resulted,1
cracking,1
forehead,1
most,2
people,1
even,1
trying,1
contain,1
their,5
laughter,2
pretty,2
laughing,2
loud,1
pissed,1
either,1
or,1
YELLING,1
YOU,3
CANT,2
UNBOIL,1
AN,1
EGG,1
each,1
time,1
yells,2
getting,2
bitchier,2
yelling,1
YES,1
CAN,1
finally,3
dude,1
turns,1
around,1
looks,2
crazy,1
shut,1
least,1
happy,1
being,1
validated,1
during,1
whole,2
argument,1
herself,1
couldn,3
sits,1
minute,1
hear,2
mumbling,1
under,1
breath,1
chemicals,1
tells,1
northface,2
somehow,1
course,1
NO,1
slapped,1
foreheads,1
left,1
hands,2
making,1
scene,1
bunch,1
dorky,1
guys,1
holding,1
heads,1
shaking,1
talked,1
agreed,1
maybe,1
could,1
flaming,1
homosexual,1
music,1
major,1
ask,1
loudest,1
gayest,1
voice,1
possible,1
Well,1
caused,1
else,1
into,1
convulsions,1
over,1
again,1
reached,1
stop,1
stupid,1
yet,1
started,1
tuesday,2
tomorrow,1
wednesday,2
should,1
change,1
calendar,1
first,1
day,1
week,3
last,1
would,3
weekend,3
middle,2
our,1
enough,1
guess,1
interrupted,1
inform,1
put,1
no,1
longer,1
weekmiddle,1
neither,1
understood,1
he,2
tried,1
explain,1
ended,1
before,1
chance,1
finish,1
