,frequency
Car,1
update,1
So,1
you,1
all,1
know,1
about,1
the,11
damage,1
to,6
my,2
car,12
urlLink,3
original,1
condition,2
information,1
damaged,1
For,1
some,1
reason,1
when,1
I,13
signed,1
up,2
for,7
auto,1
insurance,1
didn,2
t,4
elect,1
add,1
rental,2
coverage,2
My,1
thought,1
was,1
simply,1
that,3
doubt,1
will,2
ever,1
need,2
make,1
a,5
claim,1
and,6
if,2
so,4
it,4
would,2
only,1
be,3
couple,1
of,2
days,5
figured,1
needed,1
rent,1
paying,1
two,2
wouldn,1
bad,1
Sigh,1
such,1
stupidity,1
took,1
in,2
Mondays,1
ago,1
09,1
22,1
2003,2
expected,1
have,1
back,1
by,2
Wednesday,2
When,1
dropped,1
off,1
they,2
said,1
done,1
Friday,2
at,2
latest,1
Oh,1
well,1
what,1
can,1
do,1
just,1
pay,2
5,1
rolls,1
around,1
is,4
not,3
ready,3
That,1
sucks,1
because,2
shop,1
closed,1
on,2
weekends,1
meaning,1
least,1
three,1
more,1
renting,2
Monday,1
comes,2
Tuesday,1
Finally,1
pick,1
10,1
01,1
got,1
wrong,1
fog,1
lamp,1
wasn,1
replaced,1
Total,1
charge,1
ten,1
375,1
All,1
want,1
60,1
year,1
