,frequency
urlLink,1
Motor,2
Trend,2
Names,1
Toyota,2
Prius,3
2004,1
Car,1
of,4
the,14
Year,1
I,4
think,1
just,2
found,1
a,3
reason,1
to,3
cancel,1
my,1
subscription,1
six,1
days,1
after,1
renewed,1
for,2
two,1
more,1
years,1
How,1
in,3
world,1
is,1
car,4
year,2
believe,1
that,2
with,2
at,2
least,1
single,1
glaring,1
issue,2
should,1
not,1
be,1
contention,1
The,2
back,3
end,1
Just,1
look,1
boot,1
on,1
design,1
engineers,1
So,1
we,3
ve,3
simply,1
run,1
out,1
ideas,1
We,2
tried,3
inverting,1
emblem,1
and,5
lights,5
fender,1
square,2
tail,4
round,2
clear,2
damn,1
Altezza,1
ends,2
backends,1
triangle,1
full,2
trunks,1
hatchbacks,1
half,3
everything,2
Well,1
almost,1
Let,1
s,1
try,1
reverse,1
psych,1
our,1
customers,1
are,1
going,1
take,1
ugliest,1
rear,1
known,1
existence,1
Pontiac,1
Aztec,1
then,1
squish,1
it,2
into,1
space,1
give,1
Briliant,1
Ugh,1
