,frequency
I,17
should,1
have,2
posted,1
this,4
as,2
soon,1
woke,1
up,3
morning,2
but,2
can,1
never,3
seem,1
to,8
get,1
going,1
until,1
1,2
5,2
hours,2
after,1
wake,2
Unless,1
late,1
will,1
kill,1
every,1
Granted,1
consider,1
my,4
drive,2
work,1
be,2
killed,1
time,1
simply,2
because,2
am,3
nowhere,1
near,1
fully,1
awake,1
and,8
thus,1
by,1
instinct,1
Listening,1
commercials,1
the,6
entire,1
way,1
there,2
is,1
not,5
uncommon,1
paying,1
attention,1
whatsoever,1
Anyway,1
post,1
The,2
remembered,1
dream,1
from,1
last,2
night,1
consisted,1
of,9
some,2
sort,1
party,5
It,2
was,6
possibly,1
a,12
for,3
me,3
or,2
just,2
in,4
general,1
believe,1
it,3
since,2
given,1
car,2
an,3
Audi,1
TT,2
at,2
least,1
shell,1
one,1
Someone,1
said,1
rest,1
would,1
next,1
week,1
Odd,1
choice,1
do,1
wanted,1
interesting,1
gag,1
gift,1
Basically,1
someone,1
took,1
all,2
prized,1
possesions,1
which,1
curiously,1
included,1
house,1
shrunk,1
them,2
down,1
locked,1
glass,1
case,4
everyone,2
look,1
All,1
throughout,1
noticed,1
Once,1
had,2
left,1
finally,1
revealed,1
itself,1
course,1
tried,1
pry,2
open,2
retreive,1
things,1
long,2
probably,1
12,1
feet,2
3,1
wide,1
high,1
segments,1
each,2
with,1
sealed,1
door,3
After,1
attempting,1
segment,1
contained,1
what,1
looked,1
like,1
piece,1
yellow,1
paper,1
This,1
opened,1
out,1
flew,1
few,1
miniature,1
fruit,1
fly,1
sized,1
bees,2
m,1
allergic,1
nor,1
phobic,1
fan,1
For,1
reason,1
mind,1
told,1
that,1
ex,1
girlfriend,1
Emily,1
done,1
Made,1
no,1
sense,1
