,frequency
Hmm,1
speaking,1
of,2
working,2
out,3
I,17
never,1
explained,1
how,1
accident,1
prone,1
ve,1
been,1
over,2
the,4
past,1
few,1
weeks,1
cut,2
myself,2
twice,1
once,2
on,5
a,9
bagel,1
when,5
was,5
in,3
hurry,1
and,4
chopping,1
up,2
peppers,1
wasn,1
t,1
paying,1
attention,1
The,1
pepper,1
which,1
is,1
my,7
left,2
thumb,1
so,2
deep,1
that,3
probably,1
needed,1
stitches,1
m,1
dumb,2
boy,2
just,1
put,2
butterfly,1
bandage,1
to,2
seal,1
it,3
When,1
at,1
beginning,1
spring,1
break,1
last,1
week,2
walking,1
hands,1
relic,1
from,2
pre,1
wrestling,1
work,1
outs,1
stretched,1
ACL,1
right,3
knee,2
landed,1
Being,1
played,1
racquetball,1
with,1
Joe,1
later,1
evening,1
attempting,1
spinning,1
return,1
realized,1
there,1
no,1
way,1
could,1
land,1
much,1
pressure,1
stopped,1
midway,1
but,2
racquet,1
kept,1
going,1
smashed,1
eye,2
should,1
have,1
taken,1
pictures,2
happened,2
here,1
are,1
couple,1
after,1
Normal,1
coloration,2
Photoshopped,1
show,1
bruise,1
beneath,1
