,frequency
Dream,1
Update,1
The,5
dream,2
from,3
last,1
night,1
concerned,1
me,2
entering,1
some,3
sort,4
of,17
car,7
show,9
was,12
held,2
in,3
a,11
building,2
similar,1
to,10
Cobo,1
Hall,1
where,2
the,20
North,1
American,1
International,1
Auto,1
Show,1
is,2
first,3
part,1
quite,3
fuzzy,1
but,4
it,13
involved,1
Jeff,4
Russ,2
and,7
I,18
driving,1
long,1
distance,1
home,1
trailering,1
my,4
fairly,1
sedate,1
blue,3
brighter,1
than,2
Ford,1
Racing,1
not,2
as,3
bright,1
Subaru,1
World,1
Rally,1
have,1
no,1
idea,1
what,2
type,1
though,1
mind,1
told,1
an,1
Acura,1
RSX,1
m,1
even,1
sure,1
knew,1
that,7
had,8
perform,1
something,1
Possibly,1
just,1
drive,2
around,3
for,3
possibly,2
drag,1
race,1
drift,1
who,1
knows,1
After,1
we,5
got,1
there,2
bit,1
time,1
before,2
so,4
walked,2
As,1
realized,1
forgotten,1
keys,4
Since,1
trailered,1
didn,2
t,2
need,1
Oddly,1
enough,2
found,1
out,1
carrying,1
one,2
old,1
Michigan,1
Daily,1
worked,1
master,1
key,1
entire,1
showroom,1
Again,1
oddly,1
all,7
mens,1
bathrooms,2
were,3
closed,1
womens,1
became,1
co,1
ed,1
While,1
walking,1
back,3
down,1
parking,1
garage,1
could,1
go,1
get,2
ran,1
into,1
group,1
about,1
six,2
people,3
We,1
small,1
hallway,1
at,3
bend,1
tight,1
fit,1
9,1
through,1
groups,1
collided,1
then,2
swarmed,1
us,1
My,1
thought,1
check,1
our,2
wallets,2
They,1
actually,2
steal,1
lost,1
his,2
IDs,2
money,3
except,1
singles,1
Just,1
end,1
altercation,1
how,1
stole,1
s,1
huge,1
stack,1
checked,2
wallet,1
this,1
point,1
more,1
At,1
pleased,1
bills,1
A,1
300,2
hundred,1
dollar,1
bill,4
Another,2
multiple,1
denominations,1
on,3
remember,1
133,1
16,1
same,1
religious,1
message,1
instead,1
visual,1
scene,1
This,1
woke,1
up,1
