,frequency
The,1
site,1
seems,1
to,2
be,1
operating,1
at,1
100,1
efficiency,1
again,2
I,3
m,1
not,1
exactly,1
sure,1
what,2
caused,2
the,4
slowdown,1
but,1
my,2
suggestion,1
website,2
admin,1
is,1
latest,1
problems,1
eg,1
urlLink,3
gallery,2
was,5
broken,1
noticed,1
that,3
log,1
files,1
for,1
apache,2
were,1
reaching,1
sizes,1
larger,1
than,1
1,1
3,1
GB,1
so,1
suggested,1
rotating,1
logs,1
When,1
restarted,2
it,1
mistakenly,1
in,1
chroot,1
mode,1
a,1
security,1
feature,1
we,1
don,1
t,1
really,1
need,1
and,2
broke,1
just,1
about,1
everything,1
My,1
home,1
dir,1
down,2
etc,1
Another,1
quick,1
email,1
things,1
are,1
back,1
up,1
