,frequency
So,1
urlLink,5
Walmart,2
has,2
decided,1
to,2
open,1
their,2
own,1
online,2
music,1
service,3
My,1
first,2
thought,2
was,1
with,3
an,1
up,1
against,2
a,5
formidable,1
opponent,1
like,2
iTunes,1
Music,1
Store,1
Then,1
again,1
people,1
the,4
same,1
thing,1
about,1
Microsoft,1
coming,1
out,1
XBox,1
go,1
Sony,1
and,2
PS2,1
Anyway,1
this,5
serivce,1
much,1
new,1
Napster,1
uses,1
WMA,1
9,1
Because,1
of,1
no,1
one,1
Mac,2
can,1
use,1
is,1
even,1
mentioned,1
in,1
FAQ,1
Oddly,1
enough,1
page,1
screen,1
shot,1
from,1
Observed,1
by,1
Slashdot,1
member,1
