,frequency
I,28
saved,1
myself,1
100,1
yesterday,1
bought,2
a,9
fairly,1
nice,1
Sony,2
CD,4
Walkman,1
last,2
summer,1
the,13
previous,1
version,1
of,4
urlLink,5
this,2
model,1
only,1
used,1
it,13
probably,2
30,1
times,1
since,2
mostly,1
working,1
out,3
Back,1
in,4
day,1
would,4
bring,2
player,6
wherever,1
do,1
homework,1
but,2
now,1
just,3
my,4
laptop,1
Well,2
sometime,1
semester,1
something,1
broke,1
The,1
lid,4
never,1
stay,2
shut,2
If,1
is,4
open,3
automatically,1
turns,1
off,2
Yesterday,1
killed,1
two,1
hours,1
looking,1
at,1
new,2
players,1
finally,1
decided,2
on,1
one,2
thin,1
and,5
can,1
play,2
MP3s,1
Yes,1
s,1
girly,2
blue,2
like,1
You,1
should,1
see,2
some,3
shirts,1
have,2
Before,1
ordering,1
thought,1
might,1
as,1
well,1
try,2
to,9
fix,1
old,2
How,2
could,1
hurt,1
was,2
going,1
buy,1
anyway,1
ripped,2
moved,1
lever,3
bit,1
worked,2
by,1
mean,1
got,1
all,1
excited,1
go,1
work,1
After,1
changing,1
getting,1
Nalgene,1
bottle,1
ready,1
downing,1
Creatine,1
you,1
think,1
am,1
joking,1
tossed,1
batteries,1
into,1
Nothing,3
Press,1
Sigh,1
again,1
couldn,1
t,1
anything,1
wrong,1
though,1
did,1
disconnect,1
cable,2
reset,1
reseated,1
said,1
Just,1
then,1
noticed,2
little,2
piece,1
plastic,1
sitting,1
lap,1
stayed,1
there,1
for,1
fifteen,1
minutes,1
between,1
when,3
first,1
opened,1
beyond,1
me,1
figured,1
where,1
went,1
another,1
that,1
pushed,1
down,1
button,1
closed,1
wham,1
CCRB,1
listening,1
Trail,1
Dead,1
