,frequency
The,1
fourth,2
FloorBurn,1
game,1
was,3
last,2
night,2
We,2
improved,1
our,2
record,1
to,3
2,2
Lee,1
and,4
I,3
were,1
back,1
on,1
a,1
line,1
again,1
but,2
we,2
just,1
weren,1
t,2
in,2
sync,1
playing,1
too,1
far,1
away,1
from,1
him,1
he,1
wasn,1
able,1
get,1
the,4
puck,2
up,2
me,1
No,1
matter,1
what,1
stole,1
deep,1
their,1
end,1
deked,1
goalie,1
got,1
my,1
goal,1
of,1
season,1
ended,1
winning,1
4,1
1,1
team,1
morale,1
much,1
higher,1
than,1
any,1
other,1
It,1
s,1
possible,1
that,1
practice,1
week,1
really,1
did,1
help,1
shall,1
see,1
