,frequency
My,1
parents,2
were,3
here,3
for,4
a,6
week,1
during,1
the,7
holidays,1
There,1
aren,1
t,3
too,1
many,1
highlights,2
since,1
we,2
decided,1
to,9
keep,2
vacation,1
relaxing,1
We,1
didn,2
want,1
it,2
be,1
one,1
of,5
those,1
vacations,1
where,1
you,1
have,2
schedule,1
and,4
cram,1
in,5
as,2
much,2
possible,1
They,1
even,1
go,1
Space,1
Needle,1
Some,1
places,1
did,1
end,1
up,1
going,1
Snoqualmie,1
Falls,1
Pike,1
Place,1
NOT,1
good,1
place,1
someone,1
wheelchair,1
casino,1
Tulalip,1
Other,1
include,1
me,1
making,1
five,1
batches,1
scones,1
cooking,1
Christmas,1
dinner,1
then,1
Kat,1
meeting,1
my,6
on,1
last,1
night,1
they,2
I,3
believe,1
was,1
beneficial,1
them,2
out,1
both,1
parties,1
For,2
thier,1
sake,2
got,2
see,2
how,1
am,1
living,1
life,2
meet,1
some,1
new,1
people,1
little,1
while,1
comfort,1
own,1
home,1
without,1
having,1
break,1
from,1
normal,1
routine,1
