,frequency
The,8
following,1
concerns,1
a,11
question,1
in,8
physics,3
degree,1
exam,1
at,3
the,63
University,1
of,25
Copenhagen,1
Describe,1
how,1
to,22
determine,1
height,9
skyscraper,10
with,2
barometer,11
One,1
student,8
replied,3
You,1
tie,2
long,1
piece,2
string,3
neck,1
then,5
lower,1
from,2
roof,4
ground,4
length,4
plus,1
will,2
equal,1
building,3
This,1
highly,2
original,1
answer,4
so,1
incensed,1
examiner,1
that,5
was,6
failed,1
immediately,1
appealed,1
on,7
grounds,1
his,2
indisputably,1
correct,2
and,13
university,1
appointed,1
an,2
independent,1
arbiter,3
decide,1
case,1
judged,1
indeed,1
but,2
did,1
not,1
display,1
any,1
noticeable,1
knowledge,1
To,1
resolve,1
problem,1
it,10
decided,1
call,1
allow,1
him,3
six,1
minutes,2
which,4
provide,1
verbal,1
showed,1
least,1
minimal,1
familiarity,1
basic,1
principles,1
For,1
five,1
sat,1
silence,1
forehead,1
creased,1
thought,1
reminded,1
time,2
running,1
out,4
he,1
had,1
several,1
extremely,1
relevant,1
answers,1
couldn,1
t,2
make,1
up,5
mind,2
use,2
On,1
being,2
advised,1
hurry,1
as,1
follows,1
Firstly,1
you,10
could,4
take,1
drop,1
over,1
edge,1
measure,5
takes,1
reach,1
can,1
be,5
worked,2
formula,1
H,1
0,1
5g,1
x,1
squared,1
But,3
bad,1
luck,1
Or,2
if,4
sun,1
is,3
shining,1
set,1
end,1
its,1
shadow,2
Then,1
s,2
thereafter,1
simple,1
matter,1
proportional,1
arithmetic,1
work,1
wanted,2
scientific,2
about,2
short,1
swing,1
like,2
pendulum,1
first,1
level,1
by,1
difference,2
gravitational,1
restoring,1
force,1
T,1
2,1
pi,1
sqrroot,1
l,1
g,1
has,1
outside,1
emergency,1
staircase,1
would,3
easier,1
walk,1
mark,1
off,1
lengths,1
add,1
them,1
If,2
merely,1
boring,1
orthodox,1
course,1
air,1
pressure,1
convert,1
millibars,1
into,1
feet,1
give,2
since,1
we,1
are,1
constantly,1
exhorted,1
exercise,1
independence,1
apply,1
methods,1
undoubtedly,1
best,1
way,1
knock,1
janitor,1
door,1
say,1
nice,1
new,1
I,1
this,2
one,1
tell,1
me,1
Niels,1
Bohr,1
only,1
Dane,1
win,1
Nobel,1
prize,1
for,1
Physics,1
