,frequency
As,1
you,1
can,1
tell,3
from,2
my,5
last,2
post,1
I,28
have,4
a,14
new,4
car,10
Well,1
almost,2
Let,1
me,5
the,29
story,1
About,1
this,4
time,1
year,1
was,10
shopping,1
had,7
signed,1
on,7
an,7
Evo,1
when,2
better,6
judgment,1
told,1
to,19
go,1
with,3
something,1
cheaper,1
start,1
Also,1
271,1
HP,1
is,6
bit,1
much,2
for,8
someone,3
that,3
never,1
driven,1
manual,2
before,1
decided,4
use,1
grandfathers,1
Ford,1
discount,1
and,11
just,5
pick,2
up,3
Focus,3
It,1
decent,1
looks,2
handling,1
interior,1
fairly,1
accomodating,1
yet,1
find,3
nicer,1
seats,1
not,5
even,1
in,10
SVT,6
While,1
trying,2
out,3
wanted,1
sales,1
person,1
working,1
kept,1
mentioning,1
When,1
we,2
finally,2
went,1
dealer,2
lot,1
grab,1
automatic,1
ZX3,5
test,2
drive,3
pass,1
over,1
at,5
least,2
five,1
SVTs,2
single,1
Obviously,1
cars,1
were,1
selling,1
well,1
bought,1
Camaro,3
about,4
two,1
months,1
ago,1
ve,2
only,5
put,3
200,1
miles,2
it,8
wasn,1
t,2
getting,1
any,1
so,2
stopped,1
m,2
always,1
looking,1
forums,1
mentioned,1
cannot,1
remember,1
context,1
but,4
praising,1
Subaru,1
forum,1
A,1
has,1
be,3
moderately,1
respectable,1
entrenched,1
another,1
manufacturer,1
s,1
camp,1
praise,1
Just,1
whim,1
look,1
used,2
area,1
The,8
one,1
could,1
2004,1
model,1
940,1
figured,2
typo,2
9,1
400,1
d,1
email,1
Nope,1
An,1
older,1
gentleman,1
traded,1
Lightning,1
then,4
seemed,1
too,1
young,1
him,1
He,1
returned,1
3,1
weeks,1
later,1
They,1
gave,1
overnight,1
what,2
should,1
been,2
all,1
along,1
Tighter,1
punishing,1
suspension,1
brakes,1
acceleration,1
amazing,1
transmission,2
Going,1
very,1
eye,1
opening,1
Getrag,1
trans,1
thing,1
of,5
beauty,1
think,1
there,1
under,1
35k,1
S2000,1
dealership,1
first,1
market,1
19,1
995,1
or,1
cost,1
didn,1
fly,1
salesperson,1
also,1
offered,1
7,3
500,4
interest,1
rate,1
49,3
Given,1
those,1
numbers,1
monthly,2
payment,2
would,1
677,1
17,3
price,1
talked,1
down,4
16,2
900,1
trade,2
brought,2
750,1
8,2
000,2
APR,2
6,3
After,1
loan,1
payoff,1
license,1
document,1
fees,1
yeah,1
WTF,1
taxes,1
1,1
finance,1
238,1
75,1
With,1
will,1
528,1
27,1
more,2
love,1
am,1
quite,1
speed,1
multiple,1
people,1
smoother,1
than,1
That,1
disguise,1
ll,1
take,1
anyway,1
