,frequency
I,8
was,7
only,3
awake,1
for,2
about,3
50,1
minutes,1
today,2
my,6
22nd,1
birthday,1
when,1
got,1
first,1
present,1
At,1
7,1
55,1
AM,1
heard,1
car,1
alarm,1
go,2
off,1
That,1
could,1
mean,1
one,1
thing,1
getting,1
towed,1
again,1
scampered,1
down,1
there,1
barefoot,1
just,2
as,1
the,5
tow,3
truck,2
guy,2
putting,1
braces,1
on,1
rear,1
wheels,1
Seems,1
that,3
forged,1
permit,1
fading,1
so,2
fast,1
it,2
quite,1
obvious,1
Just,1
yesterday,1
noticed,1
text,1
a,3
lot,2
closer,1
to,5
yellow,1
than,1
expected,1
red,1
Long,1
story,1
short,1
remembered,1
how,1
nice,1
last,1
time,1
he,2
tried,1
me,2
let,1
with,1
40,2
fee,3
Come,1
think,1
paid,1
120,1
this,1
entire,1
summer,1
park,1
in,1
80,1
month,1
ago,1
Not,1
bad,1
four,1
months,1
of,1
parking,1
