,frequency
In,1
my,2
opinion,1
once,1
you,4
hit,2
the,2
age,2
of,3
22,2
no,1
one,1
will,2
still,1
consider,2
young,1
21,1
is,3
an,2
odd,1
are,1
old,1
enough,1
for,2
almost,1
all,1
responsibilities,1
but,1
society,1
does,1
not,1
adult,1
This,1
summer,1
I,2
and,1
it,1
about,1
time,1
to,1
start,1
saving,1
retirement,1
With,1
little,1
research,1
have,3
been,2
doing,1
so,1
far,1
there,1
two,1
main,1
points,1
driven,1
into,1
me,1
Diversify,1
your,1
portfolio,1
Have,1
a,2
6,1
12,1
month,1
cushion,1
in,3
liquid,1
assets,1
case,1
emergency,1
Most,1
households,1
less,1
than,1
years,1
worth,1
income,1
total,1
wealth,1
urlLink,1
Actual,1
values,1
Income,1
42,1
148,1
Wealth,1
40,1
200,1
How,1
scary,1
that,1
