,frequency
Here,1
is,13
a,16
little,1
perl,3
script,5
that,7
I,2
wrote,1
for,7
work,1
over,1
the,20
past,1
couple,1
days,1
Basically,1
our,1
E10K,1
named,1
CAD,8
had,1
hardware,1
failure,1
and,6
Oracle,2
database,1
struggled,1
to,17
come,1
back,1
up,1
afterward,1
The,9
senior,1
UNIX,1
admin,1
was,2
having,1
trouble,1
getting,1
Korn,1
shell,1
correctly,1
report,1
whether,1
or,4
not,5
process,16
running,6
Originally,1
this,3
would,2
just,2
grep,4
list,12
one,3
specific,3
then,2
shoot,1
off,1
an,8
email,7
of,16
admins,4
Now,1
it,2
will,9
look,2
any,3
number,2
processes,3
send,1
emails,2
specified,2
comments,1
should,1
explain,1
all,2
only,1
line,1
might,1
need,1
some,1
explanation,1
foreach,2
recipient_number,3
process_recipient_bridge,4
array,9
arrays,3
lists,3
if,3
you,6
want,2
get,3
access,1
those,1
internal,1
To,2
single,1
element,1
in,3
use,2
index1,3
index2,1
whole,1
out,1
still,1
but,1
have,1
cast,1
as,2
If,2
run,1
on,6
BSD,1
OS,1
X,1
Linux,1
system,1
make,1
sure,2
change,1
ps,3
ef,2
ax,1
mailx,2
mail,1
usr,1
bin,1
Process,5
Alert,1
Script,1
Usage,1
Run,1
cron,1
job,1
verify,1
are,2
pages,1
be,5
sent,4
There,1
no,1
output,1
log,1
files,1
terminal,1
Configuration,1
This,3
syntax,1
process_name,4
alert,4
each,1
item,1
name,1
what,1
description,1
problem,2
Recipient,1
accounts,1
when,1
there,1
with,1
Make,1
place,1
slash,1
before,1
sign,1
addresses,1
Example,1
CENSORED,2
recipient,4
bridge,1
Each,1
corresponds,2
thus,2
first,2
Said,1
contains,2
indices,2
recipients,2
4,2
7,4
10,2
at,1
process_list,3
ora_pmon_citrix,2
n,6
Please,3
check,3
status,3
your,3
Citrix,2
servers,2
ora_pmon_prod,2
Iman,1
services,1
LISTENE,1
listener,1
recipient_list,2
0,5
1,5
2,2
3,2
5,2
6,3
8,2
sub,2
process_check,1
my,2
shift,2
_,2
ps_text,2
v,1
return,2
send_alert,1
open,1
MAIL,3
s,1
Check,1
Failed,1
print,1
close,1
lcv,2
