,frequency
Weekend,1
update,1
Friday,1
turned,2
out,8
a,13
bit,3
differently,1
than,2
I,25
originally,2
expected,1
knew,2
that,14
Kat,5
was,18
leaving,2
for,10
business,2
trip,3
on,5
Sunday,1
morning,1
and,20
she,3
would,4
be,3
pretty,1
busy,1
getting,1
ready,3
Saturday,2
night,4
so,7
planned,1
seeing,1
her,9
Around,1
7,1
30,1
PM,2
Mark,2
called,3
said,1
he,3
going,4
to,21
some,5
bars,1
downtown,2
with,7
Dan,1
friends,1
figured,2
Jeff,2
Russ,3
hadn,1
t,3
been,1
drinking,1
in,4
awhile,1
thought,1
we,6
could,3
all,4
get,3
together,1
Well,1
the,11
stress,4
of,8
trying,2
close,1
new,1
townhome,1
work,1
week,2
long,1
caught,1
up,1
She,2
decided,2
should,2
just,1
go,2
guys,2
have,1
fun,1
No,1
way,2
If,1
this,1
probably,1
last,1
see,3
course,1
try,1
basically,1
had,3
convince,1
let,1
me,3
come,1
over,4
afterward,1
We,3
fairly,4
quiet,1
at,3
place,3
tried,1
my,3
damnest,1
wash,1
away,1
By,1
time,4
got,3
back,2
apartment,3
sound,1
asleep,1
never,1
say,1
where,1
That,1
ended,1
more,3
productive,3
wouldn,1
able,1
tackle,1
Christmas,1
shopping,2
Before,1
started,2
grabbed,1
lunch,1
King,1
Thai,1
restaurant,2
near,1
his,1
Not,2
too,1
bad,1
but,3
their,1
take,1
3,2
star,1
spicy,1
definitely,1
including,1
White,1
Man,1
Penalty,1
thus,1
mild,1
then,1
headed,1
local,1
mall,1
spent,1
good,2
three,1
hours,1
looking,1
mostly,2
gifts,2
parents,1
seemed,1
find,1
myself,1
surprising,1
soon,1
after,1
saying,1
hang,1
grab,1
coffee,1
by,1
actually,1
around,1
it,1
dinner,1
felt,1
like,1
Mexican,1
off,1
toward,1
Fremont,1
since,2
authentic,1
Traffic,1
bridge,1
Seattle,1
horrendous,1
Bellevue,1
hit,1
urlLink,2
Spazzo,1
which,1
recently,1
changed,1
from,1
Mediterranean,1
Italian,1
nice,2
meal,1
The,2
wine,1
better,1
entrees,1
goat,1
cheese,1
appetizer,1
served,1
bread,1
impossibly,1
hard,1
terribly,1
soaked,1
olive,1
oil,1
All,1
evening,1
as,2
most,1
are,1
Today,1
completely,1
lazy,1
didn,1
do,1
anything,1
until,1
unless,1
you,1
count,1
making,1
eggs,1
breakfast,1
playing,1
an,1
hour,1
Grand,1
Theft,1
Auto,1
III,1
visited,1
Caffe,1
Ladro,1
read,1
Brothers,1
Karamazov,1
study,1
accounting,1
It,1
him,1
spend,1
much,1
