,frequency
Ok,1
so,1
my,3
friend,2
Alicia,1
got,1
hit,1
on,4
by,1
a,13
guy,2
at,3
party,1
last,1
week,1
but,3
they,2
didn,1
t,2
exchange,1
digits,1
Instead,1
since,2
this,2
is,4
complete,1
putz,1
asked,1
mutual,1
for,2
her,1
AIM,1
screenname,1
She,1
isn,1
going,1
to,1
date,1
him,1
have,3
talked,1
bit,1
and,2
she,1
found,1
out,1
he,1
has,2
vanity,1
site,5
urlLink,5
Morris,1
Singer,1
Signs,1
you,3
are,3
PUTZ,1
You,3
place,1
picture,1
of,4
yourself,1
in,2
your,3
title,1
graphic,1
Your,4
Under,2
Construction,2
No,1
one,1
with,1
modicum,1
web,1
design,2
ability,1
used,1
their,1
1995,1
Go,1
put,1
crap,1
GeoCities,1
copy,1
all,1
columns,1
screw,1
it,2
up,2
How,1
many,1
instances,1
Restroom,1
Revolution,1
Gathers,1
Stonewall,1
that,2
page,1
Hard,1
hitting,1
journalism,1
photo,1
galleries,1
Javascript,1
pop,1
driven,1
garbage,1
bio,1
written,2
third,1
person,1
perspective,1
do,1
not,2
job,1
or,2
degree,1
yet,1
business,1
card,1
tagline,1
warning,1
Thank,1
visiting,1
Do,1
duplicate,1
information,1
content,1
without,1
permission,1
from,1
me,1
Yeah,1
I,2
know,1
someone,1
could,1
rip,1
apart,1
as,1
well,1
can,1
take,1
