,frequency
urlLink,1
What,1
was,2
Number,1
1,1
on,1
the,2
day,1
you,1
were,1
born,1
I,3
remember,1
seeing,1
this,1
site,1
years,1
ago,1
but,1
don,1
t,1
think,1
ever,1
blogged,1
it,1
Here,1
are,1
some,1
songs,1
Mine,1
Magic,1
by,4
Olivia,1
Newton,1
John,1
Kat,1
s,2
Pop,1
Muzik,1
M,1
Jenn,1
Funkytown,1
Lipps,1
Inc,1
bwahahaha,1
Just,1
for,1
kicks,1
song,1
9,1
months,1
before,1
my,1
birthdate,1
No,1
More,1
Tears,1
Enough,2
is,1
Barbra,1
Streisand,1
and,1
Donna,1
Summer,1
Hmm,1
not,1
sure,1
what,1
to,1
make,1
of,1
that,1
one,1
