,frequency
So,1
I,6
finally,1
moved,1
out,1
of,2
214,1
N,1
Thayer,1
Penthouse,1
C,1
last,1
night,1
had,1
to,4
make,1
three,1
car,1
loads,1
back,1
my,4
parents,1
house,1
in,2
Livonia,1
and,2
one,1
truck,1
load,1
Matt,2
s,1
place,1
Ann,1
Arbor,1
for,2
everything,2
will,1
definitely,1
need,1
sort,1
through,1
crap,1
sell,1
give,1
away,1
some,1
it,2
was,1
so,1
worried,1
about,1
getting,1
packed,1
from,1
room,1
that,1
missed,1
a,1
very,1
important,1
item,1
stashed,1
downstairs,1
laptop,1
Luckily,1
grabbed,1
me,1
