,frequency
Definitely,1
a,2
new,1
favorite,1
urlLink,3
Plastic,1
com,1
It,1
is,4
run,1
off,1
the,5
same,1
software,1
as,1
Slashdot,3
called,1
Slash,1
created,1
by,1
kids,1
but,1
looks,1
much,1
better,1
The,2
design,1
truly,1
meaningless,1
since,1
content,2
what,1
keeps,1
me,1
coming,1
back,1
day,2
to,1
Instead,1
of,3
pure,1
tech,1
it,1
seems,1
more,2
like,1
intelligent,1
and,2
logical,1
version,1
Salon,1
topics,1
are,1
just,1
broad,1
enough,1
My,1
only,1
hope,1
that,1
people,1
find,1
this,1
great,1
site,1
use,1
comment,1
system,1
