,frequency
Another,1
night,1
another,1
crazy,1
dream,2
though,1
I,16
can,2
only,1
rememeber,1
a,11
few,1
details,1
from,1
this,3
one,3
Basically,1
was,10
spy,1
and,8
my,9
boss,2
the,13
developer,1
lead,1
for,1
team,1
My,1
first,2
task,2
to,6
assemble,2
disguise,4
that,7
would,3
let,1
me,1
infiltrate,2
ranks,1
of,8
target,2
It,1
required,1
some,3
sort,3
black,4
cape,1
weird,1
boots,1
wig,1
makeup,1
look,1
like,2
an,2
old,2
woman,2
four,1
silver,1
coins,1
started,1
eventually,1
realized,1
it,1
not,1
work,1
came,1
up,2
with,3
different,1
had,3
on,2
tight,1
pants,1
dress,1
shoes,1
beige,1
collared,1
sweater,1
urlLink,2
but,2
collar,2
Now,1
if,2
you,1
even,1
consider,1
location,2
From,2
surroundings,1
locale,1
possibly,1
city,1
New,1
York,1
checking,1
maps,1
showed,1
St,1
Petersburg,1
So,1
yes,1
infiltrating,1
Russian,1
installation,1
here,1
rest,1
is,1
very,1
fuzzy,1
do,2
remember,2
getting,1
onto,1
elevator,1
having,1
roll,1
her,1
eyes,1
viciously,1
emotions,1
felt,1
When,1
performing,1
knew,1
taking,1
shortcuts,1
be,1
upset,1
he,1
found,1
out,1
believe,1
same,1
thing,1
happened,1
when,1
actually,1
way,1
base,1
using,1
device,2
track,1
probably,1
Windows,1
Mobile,1
powered,1
naturally,1
against,1
rules,1
engagement,1
