,frequency
And,1
I,1
thought,1
acid,1
was,6
bad,1
Laura,1
s,1
older,1
sister,1
Carolyn,2
housesitting,1
catsitting,1
for,2
some,1
friends,1
these,1
past,1
two,1
weeks,1
15,1
days,1
of,2
this,1
which,1
supposed,2
to,3
end,1
yesterday,1
Since,1
the,7
couple,1
be,1
back,1
last,1
night,1
went,1
home,1
She,2
got,1
a,3
phone,2
call,1
around,1
11,1
PM,1
from,1
FIRE,1
MARSHALL,1
It,1
seems,1
that,2
dryer,1
caught,1
on,2
fire,2
and,2
burned,1
up,1
half,1
basement,1
They,1
found,1
her,2
cell,1
number,1
note,1
upstairs,1
called,1
Luckily,1
caused,1
water,1
pipe,1
rupture,1
helping,1
quench,1
flames,1
okay,2
cats,1
were,1
no,1
one,1
hurt,1
More,1
luck,1
family,1
