,frequency
Car,1
hunt,1
update,1
I,24
got,1
to,10
ride,2
along,3
on,5
two,1
test,1
drives,1
today,1
say,3
since,1
had,1
Jeff,2
drive,1
them,1
for,4
me,2
suck,1
at,5
manual,1
so,2
didn,1
t,4
feel,1
like,3
embarrassing,1
myself,1
First,1
was,16
the,25
89,1
Mitsubishi,1
Colt,1
The,6
exterior,1
decent,1
with,2
just,4
a,12
few,1
bit,2
of,7
rust,3
faded,1
paint,1
interior,2
other,2
hand,1
well,4
aged,3
Not,2
wine,1
cheese,1
or,1
whiskey,1
but,7
that,8
high,1
school,1
cafeteria,1
mom,1
Bits,1
plastic,1
were,1
broken,2
in,7
about,2
every,2
spot,2
including,1
turn,1
indicator,1
It,2
could,1
barely,1
get,3
it,5
work,2
all,3
engine,1
pretty,2
good,3
shape,3
clutch,2
really,3
soft,1
Next,1
up,2
92,1
Camaro,2
owner,1
10,1
minutes,1
late,1
forgiven,1
when,1
saw,1
quality,1
this,2
car,4
There,1
is,8
slight,1
dent,1
behind,1
driver,1
side,1
door,1
starting,1
and,7
there,1
modicum,1
above,1
rear,1
passenger,1
wheel,1
Other,1
than,2
vehicle,1
looked,1
practically,1
new,5
worn,1
no,2
damage,1
stereo,1
brand,1
tires,1
are,1
battery,1
most,1
suspension,1
Needless,1
impressed,2
only,1
an,1
RS,1
which,1
means,1
has,1
140,1
HP,2
180,1
lb,2
ft,2
torque,1
still,1
better,1
130,1
135,1
my,4
Focus,2
Since,1
such,1
doubt,1
will,4
be,3
able,2
talk,1
him,1
down,1
from,3
2,1
000,1
price,2
Considering,1
how,1
called,1
insurance,1
agent,1
If,2
add,1
second,1
policy,1
drop,1
672,1
637,1
Full,1
coverage,1
would,1
298,1
basics,1
run,1
198,1
bad,1
originally,1
considering,1
paying,1
parking,1
lot,2
near,1
apartment,1
then,1
realized,1
should,1
park,1
As,2
long,1
as,2
swap,1
cars,2
least,1
once,1
week,1
move,1
around,1
day,1
shouldn,2
trouble,1
security,1
soon,1
they,1
something,1
pay,1
50,1
month,1
don,1
think,2
anything,1
ve,1
forgotten,1
one,1
else,1
says,1
dumb,1
idea,1
m,1
going,1
buy,1
Monday,1
d,1
love,1
have,1
weekend,1
especially,1
while,1
Kat,1
gone,1
make,1
rash,1
decision,1
