,frequency
Deadly,1
Sins,1
ANGER,1
1,8
Who,3
did,4
you,51
last,8
get,4
angry,2
with,7
I,49
guess,2
would,14
have,13
to,20
say,2
Chris,1
Payne,1
He,1
was,13
acting,1
very,1
out,5
of,29
character,1
Saturday,1
night,3
2,8
What,17
is,17
your,14
weapon,1
choice,6
First,1
words,1
second,2
the,26
fist,1
3,10
Would,3
hit,4
a,34
member,2
opposite,1
sex,2
Under,1
99,2
circumstances,1
never,1
The,2
only,3
reason,1
ever,12
female,1
be,7
protect,1
someone,3
In,1
all,6
reality,1
probalby,1
just,3
hold,1
them,3
back,1
if,2
possible,1
4,7
How,7
about,4
same,1
Of,3
course,4
rail,1
on,13
dude,1
Dudes,1
are,3
made,2
5,10
person,5
who,3
got,3
really,3
at,5
Jamie,1
Kids,1
darndest,1
things,1
6,8
pet,1
peeve,1
When,4
people,5
bite,1
their,1
fork,1
It,3
sounds,2
like,4
nails,1
chalkboard,1
and,15
it,12
seems,1
so,6
trashy,1
7,6
Do,2
keep,1
grudges,1
or,6
can,3
let,1
go,3
easily,1
depends,1
against,1
If,2
am,5
close,1
usually,1
quickly,1
resolved,1
Against,1
do,7
not,5
know,4
well,1
indefinitely,1
SLOTH,1
one,7
thing,4
re,3
supposed,1
daily,1
that,10
haven,2
t,9
done,4
in,13
long,2
time,6
Use,1
my,11
teeth,1
whitener,1
All,1
those,1
years,1
drinking,2
nothing,1
but,5
coffee,1
Diet,1
Coke,1
number,1
latest,1
ve,8
woken,1
up,4
PM,1
once,1
pulled,1
an,6
nighter,1
ended,1
going,2
bed,2
around,1
noon,1
Name,1
been,5
meaning,1
contact,1
Hmm,1
maternal,1
grandmother,1
lame,1
excuse,2
Not,1
tonight,1
Megan,1
were,3
Borders,1
There,1
book,2
called,2
Why,2
Paint,2
Cats,2
yes,1
s,7
as,2
weird,1
She,1
actually,2
bought,1
for,5
her,1
dad,1
said,1
this,3
must,2
sequel,1
thus,1
she,2
buy,2
Have,10
watched,1
infomercial,1
way,2
through,1
ones,1
Never,1
don,3
watch,1
TV,1
other,2
than,6
urlLink,2
24,1
many,7
times,2
snooze,1
button,1
alarm,2
clock,2
today,3
didn,1
need,1
anymore,1
quit,1
caffeine,1
sleep,1
requirements,1
went,1
from,5
8,1
hours,2
skipped,2
work,3
classes,2
month,1
Since,1
completely,1
flexible,1
schedule,1
cannot,1
techincally,1
skip,1
think,1
two,3
total,1
GLUTTONY,1
overpriced,1
yuppie,1
beverage,1
SoBe,1
green,1
tea,1
drool,1
Meat,1
eaters,1
white,1
meat,3
dark,1
White,1
greatest,1
amount,1
alcohol,1
had,6
sitting,1
outing,1
event,1
Probably,1
14,2
drinks,2
single,1
evening,2
most,4
weighed,1
188,1
weight,1
now,1
Ever,1
since,2
started,1
working,3
almost,2
every,1
day,1
gained,2
10,2
pounds,3
Hopefully,1
lost,1
some,3
fat,1
more,3
muscle,1
eaten,1
far,2
Breakfast,1
bowl,1
cereal,1
bagel,1
mixed,1
fruit,1
Lunch,1
veggie,1
sub,2
Jimmy,2
John,2
Afternoon,1
snack,1
crackers,1
peanut,1
butter,1
jelly,1
Dinner,1
another,2
ham,1
Potbelly,1
sure,1
will,2
eat,1
equivalent,1
meal,1
before,1
Working,1
has,1
dramatically,1
increased,1
metabolism,1
ate,1
much,2
felt,1
sick,1
subs,1
after,1
My,1
stomach,1
couldn,1
handle,1
body,2
craving,1
nutrients,1
drunk,1
point,1
throwing,1
That,1
Playing,1
poker,1
guys,1
shot,2
isn,1
good,1
call,1
LUST,1
seen,2
naked,3
counting,2
movies,1
family,4
plus,3
mile,1
however,1
wrestling,1
football,1
teams,2
high,1
school,1
YOU,1
physicians,1
caught,1
yourself,2
staring,1
chest,1
crotch,1
gender,2
during,1
normal,1
conversation,1
Yes,4
favorite,1
part,1
Eyes,1
propositioned,1
by,2
prostitute,1
No,3
tested,1
STD,1
pregnancy,1
GREED,1
credit,1
cards,1
own,3
personally,1
name,1
then,1
there,1
card,2
joint,1
account,1
myself,1
aunt,1
debit,1
guilty,1
pleasure,1
store,1
J,1
Crew,1
f,1
million,1
what,1
move,1
crappy,1
apartment,1
few,1
cars,1
try,1
invest,1
rest,1
rather,1
rich,1
famous,2
Rich,1
Being,1
pointless,1
accept,1
boring,2
job,1
meant,1
make,2
megabucks,1
Aren,1
jobs,1
inherently,1
degree,1
stolen,1
anything,2
vividly,1
remember,1
taking,1
Vaseline,1
lip,1
balm,1
when,2
MP3s,1
hard,1
drive,1
Currently,2
898,1
PRIDE,1
proud,5
yet,1
find,1
pride,1
happy,2
stable,2
parents,2
Anything,1
academic,1
They,1
me,2
aspects,1
though,3
accomplish,1
life,1
Other,1
lasting,1
contribution,1
whatever,1
field,1
end,1
annoyed,1
coming,1
place,1
competitive,1
anyone,2
entered,1
contest,1
skill,2
knowing,1
higher,2
competitors,1
Again,1
easy,1
crush,1
crushing,1
makes,1
feel,1
whole,1
cheated,3
something,2
score,1
set,1
new,1
max,1
bench,1
press,1
m,1
250,1
ENVY,1
item,1
friends,1
want,3
Zig,1
car,1
nice,1
faster,1
Trading,1
Spaces,1
Kristin,1
Happ,1
watches,1
show,1
could,1
else,1
world,1
Actually,1
may,1
different,2
girls,1
no,1
proof,1
wished,1
physical,1
feature,1
wish,2
skin,1
clearer,1
less,1
hairy,1
inborn,1
trait,1
see,1
others,1
Complete,1
confidence,1
