,frequency
So,1
Katherine,1
works,1
in,4
pharmaceutical,1
sales,1
One,1
of,12
the,17
greatest,1
accomplishments,1
this,3
field,1
is,3
to,9
get,2
one,3
your,2
drugs,2
into,1
regular,1
rotation,1
at,2
a,7
hospital,6
Basically,1
once,1
drug,3
has,2
been,1
accepted,1
by,1
smaller,1
practices,1
near,1
will,2
pick,2
it,4
up,2
Once,1
s,3
spread,1
through,1
area,1
other,3
hospitals,1
may,1
soon,1
after,2
Getting,1
accept,1
no,1
easy,1
process,1
A,1
representative,1
doctor,1
drilled,1
about,1
all,3
details,1
on,2
for,1
hours,1
end,1
front,1
huge,1
committee,1
Kat,3
father,2
cardiologist,1
By,1
basically,3
his,3
idea,1
impetus,1
and,5
work,4
he,1
got,2
her,6
approved,1
local,1
The,3
was,4
not,1
territory,2
so,1
she,4
knew,1
that,4
some,1
credit,4
would,1
naturally,1
fall,1
owner,1
Last,1
night,1
hard,2
day,1
home,1
checked,1
email,4
Her,1
boss,1
sent,1
out,1
an,1
entire,1
west,1
coast,1
staff,1
including,1
great,2
grandmanager,1
announcement,1
gave,2
110,1
person,2
practically,1
put,1
down,1
wording,1
stated,1
did,1
helped,1
morning,1
final,1
presentation,1
implicating,1
late,1
with,1
lazy,1
very,1
little,1
Naturally,1
appalled,1
It,1
going,1
be,1
repair,1
damage,1
single,1
done,1
I,1
suggested,1
time,1
start,1
becoming,1
backstabbing,1
grabbing,1
bastard,1
like,1
rest,1
coworkers,1
