,frequency
I,3
am,2
absolutely,1
amazed,2
by,2
this,9
urlLink,1
review,8
of,8
Dawn,1
the,11
Dead,1
Not,1
because,4
it,2
is,9
a,6
bad,1
not,3
funny,1
dramatically,1
wrong,1
but,1
for,1
parents,1
This,1
one,1
most,1
gore,1
filled,1
movies,2
have,1
ever,1
seen,2
lots,1
swearing,1
some,1
nudity,1
and,6
sexual,1
situations,1
all,1
other,1
great,1
things,1
that,3
give,1
an,1
R,1
rating,1
There,1
even,3
handy,1
table,1
listing,1
issues,1
such,1
as,2
Profanity,1
Nudity,1
Sex,1
Diversity,1
Issues,1
You,1
would,3
figure,1
be,1
horribly,1
opposed,1
to,3
anyone,1
young,1
seeing,1
especially,1
making,1
family,2
affair,1
Au,1
contrair,1
suprisingly,1
positive,1
without,1
lick,1
conservative,1
America,1
hide,1
your,1
children,1
from,1
filth,1
opinion,1
The,1
gives,1
discussion,1
topics,1
if,1
movie,2
Families,1
who,1
watch,1
might,1
wish,1
discuss,1
different,1
approaches,1
taken,1
survivors,1
range,1
choices,1
they,1
make,1
Are,1
there,1
times,1
when,1
moral,1
answer,1
at,1
odds,1
with,1
instinct,1
survive,1
How,1
you,1
handle,1
variance,1
quite,1
proud,1
site,1
