,frequency
urlLink,1
Worst,1
Jobs,1
In,1
Science,1
I,1
was,3
a,3
teenage,1
stool,1
sample,1
analyzer,1
Well,1
not,1
me,1
but,1
my,1
old,1
roommate,1
He,2
thought,1
this,1
type,1
of,2
job,1
would,2
help,1
him,1
get,1
into,1
med,1
school,1
it,1
didn,1
t,1
His,1
biggest,1
complaint,1
people,1
who,1
turned,1
in,1
tightly,1
sealed,1
naturally,2
peanut,1
butter,1
jars,1
packed,1
full,2
the,2
stuff,1
which,1
decompose,1
producing,1
gas,1
causing,1
literal,1
shit,1
storm,1
when,1
opened,1
only,1
needed,1
about,1
teaspoon,1
to,1
do,1
analysis,1
