,frequency
I,6
never,2
played,1
the,8
original,1
Mechwarrior,2
loved,1
urlLink,5
sequel,1
and,3
expansion,1
packs,1
then,1
third,1
installment,1
was,1
marred,1
by,2
horrendous,1
control,1
4,1
though,1
put,1
out,2
M,1
has,1
some,2
great,1
previews,2
These,1
show,1
off,1
mechs,2
of,3
series,1
Way,1
back,1
in,2
day,1
when,1
used,1
to,1
cough,2
roleplay,1
we,1
would,2
mostly,1
make,1
our,1
characters,2
that,1
be,1
it,1
Spend,1
about,1
3,1
hours,1
making,1
perfect,1
character,1
flushing,1
all,2
details,1
actually,1
use,1
them,1
If,1
find,1
my,1
old,1
folder,1
will,1
scan,1
just,1
so,1
you,1
can,1
know,1
how,1
low,1
have,1
been,1
