,frequency
Sorry,1
for,4
the,11
lack,1
of,7
posts,1
lately,1
end,1
semester,1
is,1
hitting,1
hard,1
Yesterday,1
weather,2
was,5
gorgeous,1
so,3
Leah,1
and,7
I,15
took,1
a,9
walk,2
through,1
Arb,1
Afterwards,1
made,1
dinner,1
subsequently,1
felt,1
extremely,1
tired,1
She,1
ran,1
off,1
to,7
few,1
group,1
meetings,1
it,3
time,1
me,2
study,1
rest,1
night,1
The,1
combination,1
working,1
out,2
taking,1
full,1
meal,1
wore,1
decided,1
make,1
some,1
coffee,1
haven,1
t,1
had,2
large,1
amounts,1
caffeine,1
since,1
gave,1
up,2
at,1
beginning,1
this,1
year,1
drank,1
half,3
pot,1
in,2
about,1
an,3
hour,3
Let,1
s,1
just,2
say,1
that,2
horrible,1
idea,1
started,2
get,1
pretty,1
wired,1
but,1
figured,1
would,1
be,1
only,1
symptom,1
wrong,1
My,1
concentration,1
wane,1
getting,1
dizzy,1
then,1
got,2
worse,1
Eventually,1
wanted,1
either,1
run,1
around,1
room,1
or,1
puke,1
dry,1
heave,1
good,2
five,1
minutes,1
until,1
could,1
stand,1
again,1
probably,1
work,1
done,1
between,1
midnight,1
3,1
30,1
AM,1
when,1
finally,1
fell,1
asleep,1
