,frequency
Sick,1
of,3
spending,1
most,2
my,3
days,1
just,2
trying,1
to,3
find,1
something,2
keep,1
myself,1
busy,1
I,7
have,1
decided,1
get,2
some,1
certification,2
The,3
first,1
one,1
will,3
be,2
A,1
which,1
people,1
think,1
is,3
a,7
joke,1
figure,1
can,2
this,3
with,2
no,1
training,1
It,1
covers,2
basic,3
hardware,2
skills,2
and,3
DOS,2
Windows,2
portion,1
as,3
Is,2
power,1
supply,1
or,2
video,1
card,1
but,1
gets,1
bit,1
more,1
difficult,2
RAM,1
chip,1
ECC,1
not,1
What,1
they,1
call,1
the,1
Operating,1
Systems,1
Technology,1
an,1
overview,1
NT,1
Win9x,1
Win2K,1
OS,1
exam,2
installation,1
troubleshooting,1
networking,1
If,3
t,2
pass,2
these,2
tests,1
legacy,1
failure,1
go,1
down,1
in,1
history,1
once,1
exams,2
try,1
hand,1
at,1
actually,1
Too,1
bad,1
there,2
isn,1
generic,1
sysadmin,6
There,1
are,1
for,1
urlLink,3
linux,1
Redhat,1
Solaris,1
AIX,1
was,1
BSD,1
cert,1
would,1
all,1
over,1
it,1
