,frequency
So,1
by,1
now,1
you,5
have,4
probably,1
heard,1
that,3
Nintendo,1
s,1
next,1
handheld,1
will,1
two,3
screens,1
and,5
be,1
called,1
the,11
DS,1
D,1
Dual,1
Double,1
S,1
Screen,1
Take,1
a,5
look,1
at,1
this,4
urlLink,1
mockup,1
posted,1
to,8
Gizmodo,1
The,2
angled,1
design,3
immediately,1
screams,1
me,1
This,1
is,7
better,1
because,1
it,3
different,1
but,3
just,1
think,1
about,3
ergnomics,1
Hold,1
your,4
hands,2
in,2
front,1
of,5
as,2
if,2
were,1
trying,1
hold,2
something,1
bit,1
smaller,1
than,1
paperback,1
book,1
lengthways,1
You,1
don,1
t,2
curl,1
wrists,1
outward,1
fingers,2
upward,1
would,1
with,2
I,5
can,1
see,1
large,1
number,1
young,2
gamers,2
developing,1
carpal,2
tunnel,2
got,1
green,1
light,1
m,1
going,1
refrain,1
from,1
jokes,1
other,1
causes,1
male,1
A,1
common,1
question,1
Pocket,1
PC,1
Phone,1
carry,1
around,1
Can,1
play,2
games,1
Well,1
answer,1
yes,1
why,1
bother,1
overall,1
form,1
factor,1
wrong,1
requiring,1
interlace,1
device,1
Additionally,1
there,1
directional,1
pad,2
four,2
buttons,2
only,1
supports,1
cardinal,1
directions,1
not,1
diagonals,1
are,1
toward,1
top,1
screen,1
Basically,1
wouldn,1
even,2
try,1
playing,1
pong,1
on,2
thing,1
Hell,1
nethack,1
install,1
impossible,1
