,frequency
A,1
few,2
nights,1
before,1
she,1
left,1
Jamie,1
and,4
I,5
made,1
a,4
urlLink,2
great,1
dinner,1
Nothing,1
quite,2
like,2
steak,1
red,1
skin,1
garlic,1
mashed,1
potatoes,1
broccoli,1
bottle,2
of,5
Pinot,1
Noir,1
m,2
starting,1
to,4
enjoy,1
wine,3
for,1
reasons,1
If,1
it,5
isn,1
t,2
cheap,2
almost,1
always,1
tastes,1
good,1
There,1
are,1
thousands,1
varieties,1
have,1
yet,1
find,1
non,1
that,2
didn,1
It,1
complements,1
the,2
flavors,1
so,1
many,1
foods,1
not,1
going,1
start,1
drinking,2
with,2
pizza,1
burgers,1
but,2
works,1
most,1
everything,1
else,1
Maybe,1
s,1
just,1
my,1
lack,1
experience,1
stuff,1
hits,1
me,2
hard,1
Two,1
glasses,1
has,1
same,1
potency,1
as,1
six,1
beers,1
