,word,lemma
0,urlLink,urllink
1,HARPER,harper
2,S,S
3,WEEKLY,weekli
4,May,may
5,6,6
6,2003,2003
7,The,the
8,United,unit
9,States,state
10,Nations,nation
11,Russia,russia
12,European,european
13,Union,union
14,acting,act
15,collectively,collect
16,Quartet,quartet
17,presented,present
18,Israel,israel
19,Palestine,palestin
20,famous,famou
21,road,road
22,map,map
23,peace,peac
24,President,presid
25,Bush,bush
26,promised,promis
27,reveal,reveal
28,Palestinians,palestinian
29,acquired,acquir
30,prime,prime
31,minister,minist
32,independent,independ
33,Yasir,yasir
34,Arafat,arafat
35,A,A
36,suicide,suicid
37,bomber,bomber
38,turned,turn
39,British,british
40,citizen,citizen
41,responded,respond
42,confirmation,confirm
43,Mahmoud,mahmoud
44,Abbas,abba
45,blowing,blow
46,nightclub,nightclub
47,Tel,tel
48,Aviv,aviv
49,leaving,leav
50,body,bodi
51,parts,part
52,scattered,scatter
53,along,along
54,shore,shore
55,day,day
56,later,later
57,Israeli,isra
58,tanks,tank
59,invaded,invad
60,crowded,crowd
61,neighborhood,neighborhood
62,Gaza,gaza
63,killed,kill
64,12,12
65,mostly,mostli
66,civilians,civilian
67,including,includ
68,two,two
69,year,year
70,old,old
71,boy,boy
72,hunt,hunt
73,Hamas,hama
74,weapons,weapon
75,smuggler,smuggler
76,UNICEF,unicef
77,reported,report
78,since,sinc
79,beginning,begin
80,second,second
81,Palestinian,palestinian
82,intifada,intifada
83,92,92
84,436,436
85,children,children
86,American,american
87,soldiers,soldier
88,shot,shot
89,15,15
90,Iraqi,iraqi
91,demonstrating,demonstr
92,occupation,occup
93,Saddam,saddam
94,Hussein,hussein
95,birthday,birthday
96,days,day
97,another,anoth
98,demonstration,demonstr
99,held,held
100,protest,protest
101,killings,kill
102,Anonymous,anonym
103,Administration,administr
104,officials,offici
105,speak,speak
106,candidly,candidli
107,presidents,presid
108,rationale,rational
109,invading,invad
110,Iraq,iraq
111,saying,say
112,potential,potenti
113,military,militari
114,threat,threat
115,less,less
116,important,import
117,strategic,strateg
118,location,locat
119,president,presid
120,desire,desir
121,make,make
122,global,global
123,showoff,showoff
124,power,power
125,democracy,democraci
126,Officials,offici
127,continued,continu
128,play,play
129,possibility,possibl
130,significant,signific
131,mass,mass
132,destruction,destruct
133,would,would
134,found,found
135,one,one
136,senior,senior
137,Whitehouse,whitehous
138,source,sourc
139,speculated,specul
140,might,might
141,turn,turn
142,precursors,precursor
143,said,said
144,put,put
145,together,togeth
146,long,long
147,inspections,inspect
148,going,go
149,landed,land
150,aircraft,aircraft
151,carrier,carrier
152,3BViking,3bvike
153,airplane,airplan
154,clad,clad
155,jumpsuit,jumpsuit
156,words,word
157,Commander,command
158,Chief,chief
159,printed,print
160,back,back
161,informed,inform
162,assembled,assembl
163,sailors,sailor
164,best,best
165,country,countri
166,war,war
167,commander,command
168,chief,chief
169,served,serv
170,pilot,pilot
171,Texas,texa
172,National,nation
173,Guard,guard
174,Vietnam,vietnam
175,War,war
176,told,told
177,reporters,report
178,briefly,briefli
179,flown,flown
180,I,I
181,miss,miss
182,flying,fli
183,Few,few
184,publications,public
185,mentioned,mention
186,unexplained,unexplain
187,failure,failur
188,report,report
189,duty,duti
190,period,period
191,daring,dare
192,arrival,arriv
193,widely,wide
194,hailed,hail
195,Top,top
196,Gun,gun
197,moment,moment
198,NBCofficials,nbcoffici
199,confirmed,confirm
200,Tom,tom
201,Cruise,cruis
202,Nicole,nicol
203,Kidman,kidman
204,appear,appear
205,future,futur
206,episode,episod
207,Friends,friend
208,William,william
209,J,J
210,Bennett,bennett
211,author,author
212,Book,book
213,Virtues,virtu
214,Death,death
215,Outrage,outrag
216,Moral,moral
217,Compass,compass
218,among,among
219,books,book
220,revealed,reveal
221,high,high
222,stakes,stake
223,gambler,gambler
224,blown,blown
225,8,8
226,million,million
227,last,last
228,decade,decad
229,playing,play
230,limit,limit
231,slot,slot
232,machines,machin
233,video,video
234,poker,poker
235,acknowledged,acknowledg
236,never,never
237,condemned,condemn
238,vice,vice
239,gambling,gambl
240,Somebody,somebodi
241,tried,tri
242,shoot,shoot
243,Hugo,hugo
244,Chavez,chavez
245,Venezuela,venezuela
246,Secretary,secretari
247,Defense,defens
248,Donald,donald
249,Rumsfeld,rumsfeld
250,declared,declar
251,major,major
252,combat,combat
253,Afghanistan,afghanistan
254,also,also
255,made,made
256,victory,victori
257,tour,tour
258,photographed,photograph
259,autographing,autograph
260,Baghdad,baghdad
261,street,street
262,sign,sign
263,apparently,appar
264,taken,taken
265,souvenir,souvenir
266,Researchers,research
267,England,england
268,discovered,discov
269,wood,wood
270,mice,mice
271,construct,construct
272,signposts,signpost
273,leaves,leav
274,twigs,twig
275,keep,keep
276,getting,get
277,lost,lost
278,Consultants,consult
279,concluded,conclud
280,Davis,davi
281,Bessenuclear,bessenuclear
282,reactor,reactor
283,Ohio,ohio
284,shut,shut
285,ago,ago
286,acid,acid
287,nearly,nearli
288,eaten,eaten
289,vessel,vessel
290,still,still
291,problems,problem
292,safety,safeti
293,culture,cultur
294,Salomon,salomon
295,Smith,smith
296,Barney,barney
297,Merrill,merril
298,Lynch,lynch
299,Credit,credit
300,Suisse,suiss
301,First,first
302,Boston,boston
303,several,sever
304,firms,firm
305,agreed,agre
306,1,1
307,4,4
308,billion,billion
309,settlement,settlement
310,fraudulently,fraudul
311,enticing,entic
312,millions,million
313,investors,investor
314,buy,buy
315,billions,billion
316,dollars,dollar
317,worth,worth
318,stock,stock
319,knew,knew
320,essentially,essenti
321,worthless,worthless
322,Enron,enron
323,MCI,mci
324,companies,compani
325,overstated,overst
326,earnings,earn
327,order,order
328,inflate,inflat
329,value,valu
330,process,process
