,word,stem
0,Haha,haha
1,I,I
2,tool,tool
3,Just,just
4,today,today
5,Kat,kat
6,went,went
7,Big,big
8,Apple,appl
9,Bagels,bagel
10,grab,grab
11,quick,quick
12,lunch,lunch
13,headed,head
14,work,work
15,yes,ye
16,working,work
17,Saturday,saturday
18,ordered,order
19,usual,usual
20,Roma,roma
21,Italian,italian
22,sub,sub
23,32oz,32oz
24,Diet,diet
25,Coke,coke
26,We,We
27,bit,bit
28,tired,tire
29,believe,believ
30,one,one
31,worse,wors
32,coordiation,coordiat
33,While,while
34,reaching,reach
35,drink,drink
36,slightly,slightli
37,nudged,nudg
38,Thinking,think
39,knock,knock
40,table,tabl
41,made,made
42,hoping,hope
43,save,save
44,Instead,instead
45,increased,increas
46,drinks,drink
47,velocity,veloc
48,redirected,redirect
49,destination,destin
50,vector,vector
51,directly,directli
52,toward,toward
53,Needless,needless
54,say,say
55,absolutely,absolut
56,drenched,drench
57,Thankfully,thank
58,upset,upset
59,tried,tri
60,clean,clean
61,best,best
62,could,could
63,basically,basic
64,covered,cover
65,nothing,noth
66,done,done
67,quickly,quickli
68,finished,finish
69,meal,meal
70,outside,outsid
71,home,home
72,Minus,minu
73,50,50
74,points,point
75,obvious,obviou
76,plus,plu
77,freaking,freak
