,word,stem
0,urlLink,urllink
1,Self,self
2,help,help
3,Lunar,lunar
4,Astrology,astrolog
5,Guide,guid
6,Current,current
7,Gibbous,gibbou
8,Moon,moon
9,Phase,phase
10,The,the
11,symbolic,symbol
12,new,new
13,moon,moon
14,seed,seed
15,buds,bud
16,Progress,progress
17,towards,toward
18,vision,vision
19,well,well
20,way,way
21,leads,lead
22,popping,pop
23,Full,full
24,often,often
25,feels,feel
26,like,like
27,pressure,pressur
28,cooker,cooker
29,Don,don
30,lose,lose
31,faith,faith
32,become,becom
33,overly,overli
34,judgmental,judgment
35,Analyze,analyz
36,accomplished,accomplish
37,revise,revis
38,done,done
39,far,far
40,cycle,cycl
41,You,you
42,provided,provid
43,opportunity,opportun
44,perfect,perfect
45,form,form
46,created,creat
47,function,function
48,effectively,effect
49,Make,make
50,adjustments,adjust
51,positive,posit
52,attitude,attitud
53,rewarded,reward
54,clarity,clariti
55,light,light
