,word,lemma
0,I,I
1,guess,guess
2,working,work
3,My,My
4,frequent,frequent
5,users,user
6,get,get
7,personalized,person
8,message,messag
9,This,thi
10,sentence,sentenc
11,false,fals
12,used,use
13,reside,resid
14,If,If
15,want,want
16,personal,person
17,urlLink,urllink
18,email,email
19,need,need
20,anything,anyth
21,web,web
22,based,base
23,computer,comput
24,related,relat
25,Being,be
26,whore,whore
27,looking,look
28,work,work
29,Oh,Oh
30,yeah,yeah
31,website,websit
32,design,design
33,steal,steal
34,designs,design
35,grin,grin
