,word,lemma
0,Blood,blood
1,okay,okay
2,guess,guess
3,110,110
4,119,119
5,afte,aft
6,reating,reat
7,99,99
8,aft,aft
9,snack,snack
10,people,peopl
11,atkins,atkin
12,board,board
13,seem,seem
14,think,think
15,fasting,fast
16,sugars,sugar
17,100,100
18,nt,nt
19,acceptable,accept
20,ADA,ada
21,seems,seem
22,120,120
23,right,right
24,I,I
25,dont,dont
26,damage,damag
27,levels,level
28,eating,eat
29,within,within
30,one,one
31,hour,hour
32,havent,havent
33,140,140
34,2,2
35,hours,hour
36,126,126
37,problem,problem
38,niggling,niggl
39,morning,morn
40,definately,defin
41,something,someth
42,going,go
43,glucophage,glucophag
44,beleive,beleiv
45,increases,increas
46,insulin,insulin
47,sensitivity,sensit
48,glipizid,glipizid
49,im,im
50,sure,sure
51,actualy,actuali
52,decrease,decreas
53,sugar,sugar
54,So,So
55,things,thing
56,take,take
57,meds,med
58,dinner,dinner
59,10,10
60,pm,pm
61,4,4
62,30,30
63,breakfast,breakfast
64,got,got
65,blues,blue
