,word,lemma
0,urlLink,urllink
1,Have,have
2,seen,seen
3,man,man
4,One,one
5,weirdest,weirdest
6,rumours,rumour
7,Pynchon,pynchon
8,Unabomber,unabomb
9,On,On
10,face,face
11,certain,certain
12,philosophical,philosoph
13,parallels,parallel
14,real,real
15,But,but
16,course,cours
17,crude,crude
18,anti,anti
19,ironism,iron
20,sending,send
21,explosives,explos
22,post,post
23,hardly,hardli
24,style,style
25,novels,novel
26,bombs,bomb
27,packaged,packag
28,charges,charg
29,transformative,transform
30,argument,argument
31,delivered,deliv
32,carefully,care
33,guarded,guard
34,nowhere,nowher
