,word,lemma
0,urlLink,urllink
1,Where,where
2,Are,are
3,You,you
4,Beloved,belov
5,General,gener
6,As,As
7,one,one
8,first,first
9,Western,western
10,journalists,journalist
11,allowed,allow
12,since,sinc
13,North,north
14,Korea,korea
15,latest,latest
16,nuclear,nuclear
17,crisis,crisi
18,United,unit
19,States,state
20,began,began
21,last,last
22,fall,fall
23,I,I
24,experience,experi
25,hand,hand
26,paranoia,paranoia
27,marks,mark
28,everyday,everyday
29,life,life
30,Koreans,korean
31,For,for
32,seven,seven
33,days,day
34,watched,watch
35,followed,follow
36,fed,fed
37,propaganda,propaganda
38,From,from
39,doctors,doctor
40,parsons,parson
41,everyone,everyon
42,introduced,introduc
43,choice,choic
44,meet,meet
45,parrots,parrot
46,line,line
47,hatred,hatr
48,Americans,american
49,matched,match
50,love,love
51,Great,great
52,Leader,leader
53,Kim,kim
54,Jong,jong
55,Il,Il
