,word,stem
0,I,I
1,googled,googl
2,site,site
3,urlLink,urllink
4,Stair,stair
5,Dismount,dismount
6,believe,believ
7,never,never
8,blogged,blog
9,There,there
10,new,new
11,version,version
12,called,call
13,Truck,truck
14,takes,take
15,premise,premis
16,define,defin
17,variables,variabl
18,launch,launch
19,dismount,dismount
20,see,see
21,much,much
22,damage,damag
23,body,bodi
24,instead,instead
25,stairs,stair
26,uses,use
27,moving,move
28,truck,truck
29,ramps,ramp
30,really,realli
31,playing,play
32,work,work
33,terribly,terribl
34,addictive,addict
35,It,It
36,good,good
37,mix,mix
38,complexity,complex
39,ease,eas
40,entry,entri
41,The,the
42,time,time
43,sink,sink
44,keep,keep
45,tweaking,tweak
46,things,thing
47,trying,tri
48,create,creat
49,bigger,bigger
50,crashes,crash
51,damaging,damag
52,launches,launch
