,word,lemma
0,Now,now
1,Mindjack,mindjack
2,review,review
3,urlLink,urllink
4,Xircom,xircom
5,Wireless,wireless
6,LAN,lan
7,Module,modul
8,Palm,palm
9,m500,m500
10,handhelds,handheld
11,A,A
12,subject,subject
13,Cory,cori
14,Doctorow,doctorow
15,could,could
16,make,make
17,interesting,interest
18,Four,four
19,five,five
20,years,year
21,ago,ago
22,I,I
23,sea,sea
24,change,chang
25,computing,comput
26,experience,experi
27,One,one
28,day,day
29,realized,realiz
30,started,start
31,view,view
32,computer,comput
33,connected,connect
34,Internet,internet
35,fancy,fanci
36,game,game
37,console,consol
38,cum,cum
39,jumped,jump
40,typewriter,typewrit
41,Working,work
42,airplane,airplan
43,caf,caf
44,felt,felt
45,wrong,wrong
46,This,thi
47,feeling,feel
48,deepened,deepen
49,magnified,magnifi
50,thousandfold,thousandfold
51,got,got
52,first,first
53,iBook,ibook
54,Airport,airport
55,Base,base
56,Station,station
57,If,If
58,used,use
59,wireless,wireless
60,networking,network
61,laptop,laptop
62,know,know
63,talking,talk
64,snatching,snatch
65,air,air
66,go,go
67,back,back
68,willingly,willingli
69,another,anoth
70,one,one
71,TiVo,tivo
72,stopped,stop
73,watching,watch
74,TV,TV
75,hotel,hotel
76,rooms,room
77,choose,choos
78,among,among
79,thirty,thirti
80,hours,hour
81,custom,custom
82,recorded,record
83,programming,program
84,skip,skip
85,commercials,commerci
86,Just,just
87,ruined,ruin
88,dumb,dumb
89,802,802
90,11,11
91,wired,wire
92,And,and
93,keeps,keep
94,getting,get
95,better,better
96,technology,technolog
97,movement,movement
98,ad,ad
99,hoc,hoc
100,world,world
101,open,open
102,base,base
103,stations,station
104,around,around
105,haul,haul
106,equipped,equip
107,device,devic
108,start,start
109,hunting,hunt
110,network,network
111,major,major
112,city,citi
113,chances,chanc
114,find,find
115,block,block
116,Forget,forget
117,3G,3G
118,Blackberry,blackberri
119,pale,pale
120,imitations,imit
121,connectivity,connect
122,community,commun
123,real,real
124,shit,shit
125,fast,fast
126,unmetered,unmet
127,insecure,insecur
128,control,control
