,word,stem
0,urlLink,urllink
1,America,america
2,Ultra,ultra
3,Secret,secret
4,Weapon,weapon
5,Every,everi
6,war,war
7,wonder,wonder
8,weapon,weapon
9,In,In
10,Afghanistan,afghanistan
11,Predator,predat
12,unmanned,unman
13,drone,drone
14,would,would
15,loiter,loiter
16,invisibly,invis
17,battlefield,battlefield
18,unleashing,unleash
19,Hellfire,hellfir
20,missile,missil
21,unsuspecting,unsuspect
22,target,target
23,The,the
24,Gulf,gulf
25,War,war
26,marked,mark
27,debut,debut
28,precision,precis
29,guided,guid
30,munitions,munit
31,Vietnam,vietnam
32,helicopters,helicopt
33,came,came
34,age,age
35,World,world
36,II,II
37,gave,gave
38,us,us
39,horror,horror
40,nuclear,nuclear
41,weapons,weapon
42,I,I
43,introduced,introduc
44,tank,tank
45,If,If
46,second,second
47,get,get
48,ready,readi
49,meet,meet
50,high,high
51,power,power
52,microwave,microwav
