,word,lemma
0,urlLink,urllink
1,Gas,ga
2,gas,ga
3,When,when
4,training,train
5,use,use
6,mask,mask
7,words,word
8,set,set
9,pulses,puls
10,students,student
11,racing,race
12,15,15
13,14,14
14,seconds,second
15,tick,tick
16,Hold,hold
17,breath,breath
18,Rip,rip
19,open,open
20,green,green
21,Velcro,velcro
22,pouch,pouch
23,13,13
24,12,12
25,Grab,grab
26,Yank,yank
27,It,It
28,slides,slide
29,cleanly,cleanli
30,thankfully,thank
31,11,11
32,10,10
33,9,9
34,Press,press
35,rubber,rubber
36,seal,seal
37,face,face
38,feels,feel
39,cool,cool
40,Don,don
41,breathe,breath
42,yet,yet
43,8,8
44,7,7
45,Reach,reach
46,elastic,elast
47,head,head
48,straps,strap
49,Where,where
50,Something,someth
51,stuck,stuck
52,The,the
53,strap,strap
54,hung,hung
55,doggone,doggon
56,Can,can
57,I,I
58,try,tri
59,Mask,mask
60,Frenzy,frenzi
61,Grips,grip
62,US,US
63,Sales,sale
64,masks,mask
65,soaring,soar
66,New,new
67,York,york
68,panicked,panick
69,residents,resid
70,rush,rush
71,protect,protect
72,chemical,chemic
73,attack,attack
74,anti,anti
75,aircraft,aircraft
76,missile,missil
77,batteries,batteri
78,Washington,washington
79,Eyeglasses,eyeglass
80,Reporters,report
81,slated,slate
82,embedded,embed
83,war,war
84,coverage,coverag
85,Iraq,iraq
86,wear,wear
87,eyeglasses,eyeglass
88,probably,probabl
89,fair,fair
90,number,number
91,total,total
92,surmount,surmount
93,one,one
94,obstacle,obstacl
95,others,other
96,deal,deal
97,basic,basic
98,M40,m40
99,General,gener
100,Purpose,purpos
101,designed,design
102,attacks,attack
103,apparently,appar
104,fits,fit
105,snugly,snugli
106,remove,remov
107,glasses,glass
108,Man,man
109,arrested,arrest
110,driving,drive
111,van,van
112,A,A
113,man,man
114,South,south
115,Dakota,dakota
116,white,white
117,motorway,motorway
118,wearing,wear
119,Highway,highway
120,police,polic
121,stopped,stop
122,Buffalo,buffalo
123,Ridge,ridg
124,motorists,motorist
125,raised,rais
126,alarm,alarm
127,Officers,offic
128,weapons,weapon
129,drawn,drawn
130,handcuffed,handcuf
131,searched,search
132,vehicle,vehicl
133,Sword,sword
134,Guns,gun
135,Found,found
136,In,In
137,Near,near
138,Car,car
139,Police,polic
140,Say,say
141,fans,fan
142,banned,ban
143,football,footbal
144,matches,match
145,Middlesbrough,middlesbrough
146,labelled,label
147,Smoggies,smoggi
148,Premiership,premiership
149,rivals,rival
150,North,north
151,East,east
152,supporters,support
153,even,even
154,worn,worn
155,games,game
156,Riverside,riversid
157,Stadium,stadium
158,But,but
159,club,club
160,Newcastle,newcastl
161,United,unit
162,tonight,tonight
163,suits,suit
164,spokesman,spokesman
165,Dave,dave
166,Allen,allen
167,said,said
168,today,today
169,These,these
170,incite,incit
171,crowd,crowd
172,trouble,troubl
173,Given,given
174,world,world
175,situation,situat
176,feel,feel
177,particularly,particularli
178,inappropriate,inappropri
179,Kuwait,kuwait
180,street,street
181,Some,some
182,bitterness,bitter
183,percolates,percol
184,around,around
185,public,public
186,security,secur
187,recommendations,recommend
188,Poorer,poorer
189,workers,worker
190,extra,extra
191,room,room
192,fact,fact
193,local,local
194,fishermen,fishermen
195,live,live
196,three,three
197,four,four
198,people,peopl
199,foot,foot
200,dorm,dorm
201,rooms,room
202,Several,sever
203,spoke,spoke
204,believe,believ
205,rumor,rumor
206,Kuwaitis,kuwaiti
207,given,given
208,government,govern
209,issued,issu
210,military,militari
211,personnel,personnel
212,And,and
213,civilian,civilian
214,agree,agre
215,free,free
