,word,stem
0,I,I
1,COME,come
2,TO,TO
3,THE,the
4,DESERT,desert
5,come,come
6,desert,desert
7,find,find
8,past,past
9,reconnect,reconnect
10,roots,root
11,buried,buri
12,hard,hard
13,soil,soil
14,played,play
15,childhood,childhood
16,Creosote,creosot
17,smells,smell
18,foretelling,foretel
19,distant,distant
20,rain,rain
21,heat,heat
22,evaporates,evapor
23,landing,land
24,branches,branch
25,heart,heart
26,dried,dri
27,like,like
28,cactus,cactu
29,bones,bone
30,asking,ask
31,acceptance,accept
32,earth,earth
33,Indian,indian
34,eyes,eye
35,Mexican,mexican
36,smiles,smile
37,glance,glanc
38,forgiveness,forgiv
39,earn,earn
40,white,white
41,skin,skin
42,White,white
43,klan,klan
44,robes,robe
45,opened,open
46,wide,wide
47,lies,lie
48,told,told
49,victories,victori
50,never,never
51,justice,justic
52,National,nation
53,Atomic,atom
54,Museum,museum
55,learn,learn
56,Nobel,nobel
57,scientists,scientist
58,mushroom,mushroom
59,cloud,cloud
60,mine,mine
61,demanding,demand
62,know,know
63,half,half
64,life,life
65,truth,truth
66,Pueblo,pueblo
67,museum,museum
68,plaques,plaqu
69,defining,defin
70,19,19
71,tribes,tribe
72,paragraph,paragraph
73,describing,describ
74,survival,surviv
75,among,among
76,greed,greed
77,conquerors,conqueror
78,using,use
79,God,god
80,weapon,weapon
81,people,peopl
82,Hate,hate
83,Intolerance,intoler
84,gates,gate
85,closed,close
86,guarded,guard
87,silent,silent
88,kachinas,kachina
89,bright,bright
90,bold,bold
91,purpose,purpos
92,poetry,poetri
93,reading,read
94,revealing,reveal
95,injustices,injustic
96,lost,lost
97,identities,ident
98,boiled,boil
99,melting,melt
100,pot,pot
101,listen,listen
102,though,though
103,another,anoth
104,answer,answer
105,may,may
106,found,found
107,instant,instant
108,shattered,shatter
109,note,note
110,scrawled,scrawl
111,napkin,napkin
112,passed,pass
113,This,thi
114,Starbuck,starbuck
115,message,messag
116,homeland,homeland
117,removed,remov
118,three,three
119,generations,gener
120,name,name
121,Perhaps,perhap
122,would,would
123,better,better
124,Polish,polish
125,family,famili
126,came,came
127,United,unit
128,States,state
129,escape,escap
130,torturers,tortur
131,build,build
132,could,could
133,speak,speak
134,language,languag
135,break,break
136,backs,back
137,cramp,cramp
138,fingers,finger
139,tobacco,tobacco
140,fields,field
141,picking,pick
142,sweating,sweat
143,laying,lay
144,leaves,leav
145,across,across
146,wood,wood
147,dry,dri
148,strangers,stranger
149,carried,carri
150,away,away
151,stories,stori
152,summer,summer
153,Stasia,stasia
154,took,took
155,Chu,chu
156,hear,hear
157,memories,memori
158,Catholic,cathol
159,concentration,concentr
160,camp,camp
161,son,son
162,Billy,billi
163,It,It
164,seven,seven
165,years,year
166,escaped,escap
167,war,war
168,liberation,liber
169,truly,truli
170,belong,belong
171,cannot,cannot
172,comfort,comfort
173,words,word
174,end,end
175,tale,tale
176,Jews,jew
177,deserved,deserv
178,ancient,ancient
179,face,face
180,still,still
181,unforgiving,unforgiv
182,betraying,betray
183,frailty,frailti
184,She,she
185,dead,dead
186,four,four
187,So,So
188,seeking,seek
189,community,commun
190,culture,cultur
191,tasted,tast
192,restaurants,restaur
193,licking,lick
194,lips,lip
195,color,color
196,body,bodi
197,deny,deni
198,race,race
199,beige,beig
200,sands,sand
201,rock,rock
202,mountains,mountain
203,sun,sun
204,darken,darken
205,shadows,shadow
206,stand,stand
207,alone,alon
208,last,last
209,line,line
210,worked,work
211,give,give
212,freedom,freedom
213,buy,buy
214,new,new
215,history,histori
216,madness,mad
217,enslavers,enslav
218,liars,liar
219,murderers,murder
220,blisters,blister
221,heels,heel
222,walk,walk
223,sacred,sacr
224,space,space
225,heal,heal
226,common,common
227,humanity,human
