,word,stem
0,I,I
1,would,would
2,like,like
3,thank,thank
4,urlLink,urllink
5,IBM,ibm
6,crappy,crappi
7,online,onlin
8,ordering,order
9,process,process
10,decided,decid
11,buy,buy
12,different,differ
13,company,compani
14,purchased,purchas
15,Thinkpad,thinkpad
16,R,R
17,whenever,whenev
18,try,tri
19,pick,pick
20,parts,part
21,wanted,want
22,price,price
23,always,alway
24,NA,NA
25,Maybe,mayb
26,means,mean
27,sold,sold
28,Rs,Rs
29,could,could
30,told,told
31,better,better
32,fashion,fashion
33,Because,becaus
34,set,set
35,back,back
36,might,might
37,laptop,laptop
38,Compaq,compaq
39,If,If
40,someone,someon
41,last,last
42,week,week
43,going,go
44,get,get
45,laughed,laugh
46,ass,ass
47,Instead,instead
48,fallen,fallen
49,love,love
50,Presario,presario
51,900,900
52,As,As
53,right,right
54,looking,look
55,getting,get
56,specs,spec
57,Mobile,mobil
58,Athlon,athlon
59,XP,XP
60,2000,2000
61,256,256
62,MB,MB
63,266MHz,266mhz
64,DDR,ddr
65,30,30
66,gig,gig
67,hard,hard
68,drive,drive
69,8x,8x
70,DVD,dvd
71,14,14
72,1,1
73,XGA,xga
74,Display,display
75,Built,built
76,56k,56k
77,modem,modem
78,10,10
79,100,100
80,NIC,nic
81,The,the
82,bit,bit
83,beefier,beefier
84,one,one
85,5,5
86,thick,thick
87,6,6
88,8,8
89,lbs,lb
90,noticeable,notic
91,difference,differ
