,word,stem
0,WRITING,write
1,Always,alway
2,arriving,arriv
3,like,like
4,itch,itch
5,nothing,noth
6,scratch,scratch
7,mind,mind
8,hopes,hope
9,mindless,mindless
10,cleaning,clean
11,straightening,straighten
12,creation,creation
13,comes,come
14,fingertips,fingertip
15,The,the
16,night,night
17,longer,longer
18,still,still
19,ahead,ahead
20,wine,wine
21,water,water
22,glasses,glass
23,played,play
24,audience,audienc
25,different,differ
26,levels,level
27,liquid,liquid
28,appoximate,appoxim
29,voice,voic
30,guitar,guitar
31,left,left
32,playing,play
33,fingers,finger
34,strumming,strum
35,nobody,nobodi
36,hold,hold
37,instrument,instrument
